iso_code3,year,consumpinit_scoe_gj_per_hh_residential_elec_appliances,consumpinit_scoe_gj_per_hh_residential_heat_energy,consumpinit_scoe_tj_per_mmmgdp_commercial_municipal_elec_appliances,consumpinit_scoe_tj_per_mmmgdp_commercial_municipal_heat_energy,consumpinit_scoe_tj_per_mmmgdp_other_se_elec_appliances,consumpinit_scoe_tj_per_mmmgdp_other_se_heat_energy
TJK,2039,6.425521304307571,0.3381853318056615,409.45513558185417,21.550270293781782,0.0,0.0
TJK,2040,6.425521304307571,0.3381853318056615,409.45513558185417,21.550270293781782,0.0,0.0
TJK,2041,6.425521304307571,0.3381853318056615,409.45513558185417,21.550270293781782,0.0,0.0
TJK,2042,6.425521304307571,0.3381853318056615,409.45513558185417,21.550270293781782,0.0,0.0
TJK,2043,6.425521304307571,0.3381853318056615,409.45513558185417,21.550270293781782,0.0,0.0
TJK,2044,6.425521304307571,0.3381853318056615,409.45513558185417,21.550270293781782,0.0,0.0
TJK,2045,6.425521304307571,0.3381853318056615,409.45513558185417,21.550270293781782,0.0,0.0
TJK,2046,6.425521304307571,0.3381853318056615,409.45513558185417,21.550270293781782,0.0,0.0
TJK,2047,6.425521304307571,0.3381853318056615,409.45513558185417,21.550270293781782,0.0,0.0
TJK,2048,6.425521304307571,0.3381853318056615,409.45513558185417,21.550270293781782,0.0,0.0
TJK,2049,6.425521304307571,0.3381853318056615,409.45513558185417,21.550270293781782,0.0,0.0
TJK,2050,6.425521304307571,0.3381853318056615,409.45513558185417,21.550270293781782,0.0,0.0
TKM,2010,8.06450526331684,0.4244476454377284,225.8728862406472,11.888046644244588,0.0,0.0
TKM,2011,8.06450526331684,0.4244476454377284,225.8728862406472,11.888046644244588,0.0,0.0
TKM,2012,8.617806215421528,0.4535687481800804,229.96900947423703,12.103632077591424,0.0,0.0
TKM,2013,9.171105853284844,0.4826897817518339,234.26769065095664,12.329878455313509,0.0,0.0
TKM,2014,9.72440417843302,0.5118107462333167,238.6308935173197,12.559520711437877,0.0,0.0
TKM,2015,10.277709080977978,0.5409320568935778,242.9509218565803,12.78689062403054,0.0,0.0
TKM,2016,10.927587003770425,0.5751361580931803,247.18927219765217,13.009961694613272,0.0,0.0
TKM,2017,11.57746245413052,0.6093401291647641,251.34939326413607,13.228915434954532,0.0,0.0
TKM,2018,12.227339723152417,0.6435441959553901,255.419541933898,13.443133785994627,0.0,0.0
TKM,2019,12.87722479969028,0.6777486736679096,259.40050399206194,13.652658104845369,0.0,0.0
TKM,2020,13.49665038015617,0.7103500200082196,261.5168914182356,13.764046916749244,0.0,0.0
TKM,2021,13.49665038015617,0.7103500200082196,261.5168914182356,13.764046916749244,0.0,0.0
TKM,2022,13.49665038015617,0.7103500200082196,261.5168914182356,13.764046916749244,0.0,0.0
TKM,2023,13.49665038015617,0.7103500200082196,261.5168914182356,13.764046916749244,0.0,0.0
TKM,2024,13.49665038015617,0.7103500200082196,261.5168914182356,13.764046916749244,0.0,0.0
TKM,2025,13.49665038015617,0.7103500200082196,261.5168914182356,13.764046916749244,0.0,0.0
TKM,2026,13.49665038015617,0.7103500200082196,261.5168914182356,13.764046916749244,0.0,0.0
TKM,2027,13.49665038015617,0.7103500200082196,261.5168914182356,13.764046916749244,0.0,0.0
TKM,2028,13.49665038015617,0.7103500200082196,261.5168914182356,13.764046916749244,0.0,0.0
TKM,2029,13.49665038015617,0.7103500200082196,261.5168914182356,13.764046916749244,0.0,0.0
TKM,2030,13.49665038015617,0.7103500200082196,261.5168914182356,13.764046916749244,0.0,0.0
TKM,2031,13.49665038015617,0.7103500200082196,261.5168914182356,13.764046916749244,0.0,0.0
TKM,2032,13.49665038015617,0.7103500200082196,261.5168914182356,13.764046916749244,0.0,0.0
TKM,2033,13.49665038015617,0.7103500200082196,261.5168914182356,13.764046916749244,0.0,0.0
TKM,2034,13.49665038015617,0.7103500200082196,261.5168914182356,13.764046916749244,0.0,0.0
TKM,2035,13.49665038015617,0.7103500200082196,261.5168914182356,13.764046916749244,0.0,0.0
TKM,2036,13.49665038015617,0.7103500200082196,261.5168914182356,13.764046916749244,0.0,0.0
TKM,2037,13.49665038015617,0.7103500200082196,261.5168914182356,13.764046916749244,0.0,0.0
TKM,2038,13.49665038015617,0.7103500200082196,261.5168914182356,13.764046916749244,0.0,0.0
TKM,2039,13.49665038015617,0.7103500200082196,261.5168914182356,13.764046916749244,0.0,0.0
TKM,2040,13.49665038015617,0.7103500200082196,261.5168914182356,13.764046916749244,0.0,0.0
TKM,2041,13.49665038015617,0.7103500200082196,261.5168914182356,13.764046916749244,0.0,0.0
TKM,2042,13.49665038015617,0.7103500200082196,261.5168914182356,13.764046916749244,0.0,0.0
TKM,2043,13.49665038015617,0.7103500200082196,261.5168914182356,13.764046916749244,0.0,0.0
