r,f,l,val
brazil,fuel_electricity,mar_may_we12,0.0180402776800407
brazil,fuel_electricity,mar_may_we18,0.0172037217724818
brazil,fuel_electricity,mar_may_we6,0.0164242375019805
brazil,fuel_electricity,sep_nov_wd0,0.0450902304898352
brazil,fuel_electricity,sep_nov_wd12,0.0491856633794164
brazil,fuel_electricity,sep_nov_wd18,0.046904847197037
brazil,fuel_electricity,sep_nov_wd6,0.044779633183239
brazil,fuel_electricity,sep_nov_we0,0.0171945100746846
brazil,fuel_electricity,sep_nov_we12,0.018756244430777
brazil,fuel_electricity,sep_nov_we18,0.0178864880245579
brazil,fuel_electricity,sep_nov_we6,0.0170760682645758
british_virgin_islands,fuel_electricity,dec_feb_wd0,0.0457887732199526
british_virgin_islands,fuel_electricity,dec_feb_wd12,0.0499476529990401
british_virgin_islands,fuel_electricity,dec_feb_wd18,0.0476315021655483
british_virgin_islands,fuel_electricity,dec_feb_wd6,0.0454733641062718
british_virgin_islands,fuel_electricity,dec_feb_we0,0.0174608892854387
british_virgin_islands,fuel_electricity,dec_feb_we12,0.0190468181991762
british_virgin_islands,fuel_electricity,dec_feb_we18,0.0181635874325928
british_virgin_islands,fuel_electricity,dec_feb_we6,0.0173406125619907
british_virgin_islands,fuel_electricity,jun_aug_wd0,0.0458983230309471
british_virgin_islands,fuel_electricity,jun_aug_wd12,0.0500671529454434
british_virgin_islands,fuel_electricity,jun_aug_wd18,0.0477454607124294
british_virgin_islands,fuel_electricity,jun_aug_wd6,0.0455821592997834
british_virgin_islands,fuel_electricity,jun_aug_we0,0.0175026645282875
british_virgin_islands,fuel_electricity,jun_aug_we12,0.0190923877828762
british_virgin_islands,fuel_electricity,jun_aug_we18,0.0182070438833839
british_virgin_islands,fuel_electricity,jun_aug_we6,0.0173821000423293
british_virgin_islands,fuel_electricity,mar_may_wd0,0.0415038840147342
british_virgin_islands,fuel_electricity,mar_may_wd12,0.0452735780214575
british_virgin_islands,fuel_electricity,mar_may_wd18,0.0431741713592152
british_virgin_islands,fuel_electricity,mar_may_wd6,0.0412179907192639
british_virgin_islands,fuel_electricity,mar_may_we0,0.0158269084916469
british_virgin_islands,fuel_electricity,mar_may_we12,0.0172644270155696
british_virgin_islands,fuel_electricity,mar_may_we18,0.016463848517464
british_virgin_islands,fuel_electricity,mar_may_we6,0.0157178872004304
british_virgin_islands,fuel_electricity,sep_nov_wd0,0.0423436623042737
british_virgin_islands,fuel_electricity,sep_nov_wd12,0.0461896312732133
british_virgin_islands,fuel_electricity,sep_nov_wd18,0.0440477457881398
british_virgin_islands,fuel_electricity,sep_nov_wd6,0.0420519843216985
british_virgin_islands,fuel_electricity,sep_nov_we0,0.0161471458491216
british_virgin_islands,fuel_electricity,sep_nov_we12,0.0176137507314866
british_virgin_islands,fuel_electricity,sep_nov_we18,0.0167969735460114
british_virgin_islands,fuel_electricity,sep_nov_we6,0.0160359186507801
brunei_darussalam,fuel_electricity,dec_feb_wd0,0.0457887732199526
brunei_darussalam,fuel_electricity,dec_feb_wd12,0.0499476529990401
brunei_darussalam,fuel_electricity,dec_feb_wd18,0.0476315021655483
brunei_darussalam,fuel_electricity,dec_feb_wd6,0.0454733641062718
brunei_darussalam,fuel_electricity,dec_feb_we0,0.0174608892854387
brunei_darussalam,fuel_electricity,dec_feb_we12,0.0190468181991762
brunei_darussalam,fuel_electricity,dec_feb_we18,0.0181635874325928
brunei_darussalam,fuel_electricity,dec_feb_we6,0.0173406125619907
brunei_darussalam,fuel_electricity,jun_aug_wd0,0.0458983230309471
brunei_darussalam,fuel_electricity,jun_aug_wd12,0.0500671529454434
brunei_darussalam,fuel_electricity,jun_aug_wd18,0.0477454607124294
brunei_darussalam,fuel_electricity,jun_aug_wd6,0.0455821592997834
brunei_darussalam,fuel_electricity,jun_aug_we0,0.0175026645282875
brunei_darussalam,fuel_electricity,jun_aug_we12,0.0190923877828762
brunei_darussalam,fuel_electricity,jun_aug_we18,0.0182070438833839
brunei_darussalam,fuel_electricity,jun_aug_we6,0.0173821000423293
brunei_darussalam,fuel_electricity,mar_may_wd0,0.0415038840147342
brunei_darussalam,fuel_electricity,mar_may_wd12,0.0452735780214575
brunei_darussalam,fuel_electricity,mar_may_wd18,0.0431741713592152
brunei_darussalam,fuel_electricity,mar_may_wd6,0.0412179907192639
brunei_darussalam,fuel_electricity,mar_may_we0,0.0158269084916469
brunei_darussalam,fuel_electricity,mar_may_we12,0.0172644270155696
brunei_darussalam,fuel_electricity,mar_may_we18,0.016463848517464
brunei_darussalam,fuel_electricity,mar_may_we6,0.0157178872004304
brunei_darussalam,fuel_electricity,sep_nov_wd0,0.0423436623042737
brunei_darussalam,fuel_electricity,sep_nov_wd12,0.0461896312732133
brunei_darussalam,fuel_electricity,sep_nov_wd18,0.0440477457881398
brunei_darussalam,fuel_electricity,sep_nov_wd6,0.0420519843216985
brunei_darussalam,fuel_electricity,sep_nov_we0,0.0161471458491216
brunei_darussalam,fuel_electricity,sep_nov_we12,0.0176137507314866
brunei_darussalam,fuel_electricity,sep_nov_we18,0.0167969735460114
brunei_darussalam,fuel_electricity,sep_nov_we6,0.0160359186507801
bulgaria,fuel_electricity,dec_feb_wd0,0.0494003306952317
bulgaria,fuel_electricity,dec_feb_wd12,0.0538872392092844
bulgaria,fuel_electricity,dec_feb_wd18,0.0513884035980985
bulgaria,fuel_electricity,dec_feb_wd6,0.0490600439082223
bulgaria,fuel_electricity,dec_feb_we0,0.0188381047203429
bulgaria,fuel_electricity,dec_feb_we12,0.0205491226683762
bulgaria,fuel_electricity,dec_feb_we18,0.0195962276925742
bulgaria,fuel_electricity,dec_feb_we6,0.0187083412544224
bulgaria,fuel_electricity,jun_aug_wd0,0.0426069594736902
bulgaria,fuel_electricity,jun_aug_wd12,0.0464768430661668
bulgaria,fuel_electricity,jun_aug_wd18,0.0443216391207915
bulgaria,fuel_electricity,jun_aug_wd6,0.0423134678079564
bulgaria,fuel_electricity,jun_aug_we0,0.0162475504330633
bulgaria,fuel_electricity,jun_aug_we12,0.0177232748127312
bulgaria,fuel_electricity,jun_aug_we18,0.0169014188242126
bulgaria,fuel_electricity,jun_aug_we6,0.0161356316127673
bulgaria,fuel_electricity,mar_may_wd0,0.0410815674585609
bulgaria,fuel_electricity,mar_may_wd12,0.0448129035084679
bulgaria,fuel_electricity,mar_may_wd18,0.0427348590443102
bulgaria,fuel_electricity,mar_may_wd6,0.0407985832275032
bulgaria,fuel_electricity,mar_may_we0,0.0156658641545268
bulgaria,fuel_electricity,mar_may_we12,0.017088755423992
bulgaria,fuel_electricity,mar_may_we18,0.0162963230924993
bulgaria,fuel_electricity,mar_may_we6,0.0155579521931321
bulgaria,fuel_electricity,sep_nov_wd0,0.0424457849424248
bulgaria,fuel_electricity,sep_nov_wd12,0.0463010294552353
bulgaria,fuel_electricity,sep_nov_wd18,0.0441539782621326
bulgaria,fuel_electricity,sep_nov_wd6,0.0421534035033357
bulgaria,fuel_electricity,sep_nov_we0,0.0161860888465617
bulgaria,fuel_electricity,sep_nov_we12,0.0176562308240093
bulgaria,fuel_electricity,sep_nov_we18,0.016837483770166
bulgaria,fuel_electricity,sep_nov_we6,0.0160745933952089
burkina_faso,fuel_electricity,dec_feb_wd0,0.0431047548358423
burkina_faso,fuel_electricity,dec_feb_wd12,0.0470198519363514
burkina_faso,fuel_electricity,dec_feb_wd18,0.0448394678199018
burkina_faso,fuel_electricity,dec_feb_wd6,0.0428078341812335
burkina_faso,fuel_electricity,dec_feb_we0,0.0164373775259096
burkina_faso,fuel_electricity,dec_feb_we12,0.0179303434257678
burkina_faso,fuel_electricity,dec_feb_we18,0.0170988853416175
burkina_faso,fuel_electricity,dec_feb_we6,0.0163241511100853
burkina_faso,fuel_electricity,jun_aug_wd0,0.0454596160949882
burkina_faso,fuel_electricity,jun_aug_wd12,0.0495885993554556
burkina_faso,fuel_electricity,jun_aug_wd18,0.0472890984013059
burkina_faso,fuel_electricity,jun_aug_wd6,0.0451464743309161
burkina_faso,fuel_electricity,jun_aug_we0,0.0173353699558661
burkina_faso,fuel_electricity,jun_aug_we12,0.0189098982627533
burkina_faso,fuel_electricity,jun_aug_we18,0.01803301668789
burkina_faso,fuel_electricity,jun_aug_we6,0.0172159578535405
burkina_faso,fuel_electricity,mar_may_wd0,0.0434832870091797
burkina_faso,fuel_electricity,mar_may_wd12,0.0474327652404928
burkina_faso,fuel_electricity,mar_may_wd18,0.0452332336879552
burkina_faso,fuel_electricity,mar_may_wd6,0.0431837588923287
burkina_faso,fuel_electricity,mar_may_we0,0.016581725319153
burkina_faso,fuel_electricity,mar_may_we12,0.0180878019681372
burkina_faso,fuel_electricity,mar_may_we18,0.0172490422849677
burkina_faso,fuel_electricity,mar_may_we6,0.0164675045851514
burkina_faso,fuel_electricity,sep_nov_wd0,0.0434869846298975
burkina_faso,fuel_electricity,sep_nov_wd12,0.0474367987068546
burkina_faso,fuel_electricity,sep_nov_wd18,0.0452370801161698
burkina_faso,fuel_electricity,sep_nov_wd6,0.0431874310425393
burkina_faso,fuel_electricity,sep_nov_we0,0.016583135353566
burkina_faso,fuel_electricity,sep_nov_we12,0.0180893400724503
burkina_faso,fuel_electricity,sep_nov_we18,0.0172505090649768
burkina_faso,fuel_electricity,sep_nov_we6,0.0164689049067534
burundi,fuel_electricity,dec_feb_wd0,0.0431047548358423
burundi,fuel_electricity,dec_feb_wd12,0.0470198519363514
burundi,fuel_electricity,dec_feb_wd18,0.0448394678199018
burundi,fuel_electricity,dec_feb_wd6,0.0428078341812335
burundi,fuel_electricity,dec_feb_we0,0.0164373775259096
burundi,fuel_electricity,dec_feb_we12,0.0179303434257678
burundi,fuel_electricity,dec_feb_we18,0.0170988853416175
burundi,fuel_electricity,dec_feb_we6,0.0163241511100853
burundi,fuel_electricity,jun_aug_wd0,0.0454596160949882
burundi,fuel_electricity,jun_aug_wd12,0.0495885993554556
burundi,fuel_electricity,jun_aug_wd18,0.0472890984013059
burundi,fuel_electricity,jun_aug_wd6,0.0451464743309161
burundi,fuel_electricity,jun_aug_we0,0.0173353699558661
burundi,fuel_electricity,jun_aug_we12,0.0189098982627533
burundi,fuel_electricity,jun_aug_we18,0.01803301668789
burundi,fuel_electricity,jun_aug_we6,0.0172159578535405
burundi,fuel_electricity,mar_may_wd0,0.0434832870091797
burundi,fuel_electricity,mar_may_wd12,0.0474327652404928
burundi,fuel_electricity,mar_may_wd18,0.0452332336879552
burundi,fuel_electricity,mar_may_wd6,0.0431837588923287
burundi,fuel_electricity,mar_may_we0,0.016581725319153
burundi,fuel_electricity,mar_may_we12,0.0180878019681372
burundi,fuel_electricity,mar_may_we18,0.0172490422849677
burundi,fuel_electricity,mar_may_we6,0.0164675045851514
burundi,fuel_electricity,sep_nov_wd0,0.0434869846298975
burundi,fuel_electricity,sep_nov_wd12,0.0474367987068546
burundi,fuel_electricity,sep_nov_wd18,0.0452370801161698
burundi,fuel_electricity,sep_nov_wd6,0.0431874310425393
burundi,fuel_electricity,sep_nov_we0,0.016583135353566
burundi,fuel_electricity,sep_nov_we12,0.0180893400724503
burundi,fuel_electricity,sep_nov_we18,0.0172505090649768
burundi,fuel_electricity,sep_nov_we6,0.0164689049067534
cabo_verde,fuel_electricity,dec_feb_wd0,0.0431047548358423
cabo_verde,fuel_electricity,dec_feb_wd12,0.0470198519363514
cabo_verde,fuel_electricity,dec_feb_wd18,0.0448394678199018
cabo_verde,fuel_electricity,dec_feb_wd6,0.0428078341812335
cabo_verde,fuel_electricity,dec_feb_we0,0.0164373775259096
cabo_verde,fuel_electricity,dec_feb_we12,0.0179303434257678
cabo_verde,fuel_electricity,dec_feb_we18,0.0170988853416175
cabo_verde,fuel_electricity,dec_feb_we6,0.0163241511100853
cabo_verde,fuel_electricity,jun_aug_wd0,0.0454596160949882
cabo_verde,fuel_electricity,jun_aug_wd12,0.0495885993554556
cabo_verde,fuel_electricity,jun_aug_wd18,0.0472890984013059
cabo_verde,fuel_electricity,jun_aug_wd6,0.0451464743309161
cabo_verde,fuel_electricity,jun_aug_we0,0.0173353699558661
cabo_verde,fuel_electricity,jun_aug_we12,0.0189098982627533
cabo_verde,fuel_electricity,jun_aug_we18,0.01803301668789
cabo_verde,fuel_electricity,jun_aug_we6,0.0172159578535405
cabo_verde,fuel_electricity,mar_may_wd0,0.0434832870091797
cabo_verde,fuel_electricity,mar_may_wd12,0.0474327652404928
cabo_verde,fuel_electricity,mar_may_wd18,0.0452332336879552
cabo_verde,fuel_electricity,mar_may_wd6,0.0431837588923287
cabo_verde,fuel_electricity,mar_may_we0,0.016581725319153
cabo_verde,fuel_electricity,mar_may_we12,0.0180878019681372
cabo_verde,fuel_electricity,mar_may_we18,0.0172490422849677
cabo_verde,fuel_electricity,mar_may_we6,0.0164675045851514
cabo_verde,fuel_electricity,sep_nov_wd0,0.0434869846298975
cabo_verde,fuel_electricity,sep_nov_wd12,0.0474367987068546
cabo_verde,fuel_electricity,sep_nov_wd18,0.0452370801161698
cabo_verde,fuel_electricity,sep_nov_wd6,0.0431874310425393
cabo_verde,fuel_electricity,sep_nov_we0,0.016583135353566
cabo_verde,fuel_electricity,sep_nov_we12,0.0180893400724503
cabo_verde,fuel_electricity,sep_nov_we18,0.0172505090649768
cabo_verde,fuel_electricity,sep_nov_we6,0.0164689049067534
cambodia,fuel_electricity,dec_feb_wd0,0.0457887732199526
cambodia,fuel_electricity,dec_feb_wd12,0.0499476529990401
cambodia,fuel_electricity,dec_feb_wd18,0.0476315021655483
cambodia,fuel_electricity,dec_feb_wd6,0.0454733641062718
cambodia,fuel_electricity,dec_feb_we0,0.0174608892854387
cambodia,fuel_electricity,dec_feb_we12,0.0190468181991762
cambodia,fuel_electricity,dec_feb_we18,0.0181635874325928
cambodia,fuel_electricity,dec_feb_we6,0.0173406125619907
cambodia,fuel_electricity,jun_aug_wd0,0.0458983230309471
cambodia,fuel_electricity,jun_aug_wd12,0.0500671529454434
cambodia,fuel_electricity,jun_aug_wd18,0.0477454607124294
cambodia,fuel_electricity,jun_aug_wd6,0.0455821592997834
cambodia,fuel_electricity,jun_aug_we0,0.0175026645282875
cambodia,fuel_electricity,jun_aug_we12,0.0190923877828762
cambodia,fuel_electricity,jun_aug_we18,0.0182070438833839
cambodia,fuel_electricity,jun_aug_we6,0.0173821000423293
cambodia,fuel_electricity,mar_may_wd0,0.0415038840147342
cambodia,fuel_electricity,mar_may_wd12,0.0452735780214575
cambodia,fuel_electricity,mar_may_wd18,0.0431741713592152
cambodia,fuel_electricity,mar_may_wd6,0.0412179907192639
cambodia,fuel_electricity,mar_may_we0,0.0158269084916469
cambodia,fuel_electricity,mar_may_we12,0.0172644270155696
cambodia,fuel_electricity,mar_may_we18,0.016463848517464
cambodia,fuel_electricity,mar_may_we6,0.0157178872004304
cambodia,fuel_electricity,sep_nov_wd0,0.0423436623042737
cambodia,fuel_electricity,sep_nov_wd12,0.0461896312732133
cambodia,fuel_electricity,sep_nov_wd18,0.0440477457881398
cambodia,fuel_electricity,sep_nov_wd6,0.0420519843216985
cambodia,fuel_electricity,sep_nov_we0,0.0161471458491216
cambodia,fuel_electricity,sep_nov_we12,0.0176137507314866
cambodia,fuel_electricity,sep_nov_we18,0.0167969735460114
cambodia,fuel_electricity,sep_nov_we6,0.0160359186507801
cameroon,fuel_electricity,dec_feb_wd0,0.0431047548358423
cameroon,fuel_electricity,dec_feb_wd12,0.0470198519363514
cameroon,fuel_electricity,dec_feb_wd18,0.0448394678199018
cameroon,fuel_electricity,dec_feb_wd6,0.0428078341812335
cameroon,fuel_electricity,dec_feb_we0,0.0164373775259096
cameroon,fuel_electricity,dec_feb_we12,0.0179303434257678
cameroon,fuel_electricity,dec_feb_we18,0.0170988853416175
cameroon,fuel_electricity,dec_feb_we6,0.0163241511100853
cameroon,fuel_electricity,jun_aug_wd0,0.0454596160949882
cameroon,fuel_electricity,jun_aug_wd12,0.0495885993554556
cameroon,fuel_electricity,jun_aug_wd18,0.0472890984013059
cameroon,fuel_electricity,jun_aug_wd6,0.0451464743309161
cameroon,fuel_electricity,jun_aug_we0,0.0173353699558661
cameroon,fuel_electricity,jun_aug_we12,0.0189098982627533
cameroon,fuel_electricity,jun_aug_we18,0.01803301668789
cameroon,fuel_electricity,jun_aug_we6,0.0172159578535405
cameroon,fuel_electricity,mar_may_wd0,0.0434832870091797
cameroon,fuel_electricity,mar_may_wd12,0.0474327652404928
cameroon,fuel_electricity,mar_may_wd18,0.0452332336879552
cameroon,fuel_electricity,mar_may_wd6,0.0431837588923287
cameroon,fuel_electricity,mar_may_we0,0.016581725319153
cameroon,fuel_electricity,mar_may_we12,0.0180878019681372
cameroon,fuel_electricity,mar_may_we18,0.0172490422849677
cameroon,fuel_electricity,mar_may_we6,0.0164675045851514
cameroon,fuel_electricity,sep_nov_wd0,0.0434869846298975
cameroon,fuel_electricity,sep_nov_wd12,0.0474367987068546
cameroon,fuel_electricity,sep_nov_wd18,0.0452370801161698
cameroon,fuel_electricity,sep_nov_wd6,0.0431874310425393
cameroon,fuel_electricity,sep_nov_we0,0.016583135353566
cameroon,fuel_electricity,sep_nov_we12,0.0180893400724503
cameroon,fuel_electricity,sep_nov_we18,0.0172505090649768
cameroon,fuel_electricity,sep_nov_we6,0.0164689049067534
canada,fuel_electricity,dec_feb_wd0,0.0502093079517815
canada,fuel_electricity,dec_feb_wd12,0.0547696938472404
canada,fuel_electricity,dec_feb_wd18,0.0522299374335243
canada,fuel_electricity,dec_feb_wd6,0.0498634486459747
canada,fuel_electricity,dec_feb_we0,0.0191465965474377
canada,fuel_electricity,dec_feb_we12,0.020885634036758
canada,fuel_electricity,dec_feb_we18,0.0199171345021919
canada,fuel_electricity,dec_feb_we6,0.019014708081721
canada,fuel_electricity,jun_aug_wd0,0.0412743793863117
canada,fuel_electricity,jun_aug_wd12,0.0450232280615
canada,fuel_electricity,jun_aug_wd18,0.0429354305186777
canada,fuel_electricity,jun_aug_wd6,0.0409900669991371
canada,fuel_electricity,jun_aug_we0,0.0157393902065832
canada,fuel_electricity,jun_aug_we12,0.0171689596635085
canada,fuel_electricity,jun_aug_we18,0.0163728081359165
canada,fuel_electricity,jun_aug_we6,0.0156309717719794
canada,fuel_electricity,mar_may_wd0,0.0427795819159656
canada,fuel_electricity,mar_may_wd12,0.0466651443732405
canada,fuel_electricity,mar_may_wd18,0.0445012086015803
canada,fuel_electricity,mar_may_wd6,0.042484901166365
canada,fuel_electricity,mar_may_we0,0.0163133775155726
canada,fuel_electricity,mar_may_we12,0.0177950808045476
canada,fuel_electricity,mar_may_we18,0.0169698950598181
canada,fuel_electricity,mar_may_we6,0.0162010052552675
canada,fuel_electricity,sep_nov_wd0,0.0412713733158488
canada,fuel_electricity,sep_nov_wd12,0.0450199489571735
canada,fuel_electricity,sep_nov_wd18,0.0429323034715504
canada,fuel_electricity,sep_nov_wd6,0.0409870816355409
canada,fuel_electricity,sep_nov_we0,0.0157382438849011
canada,fuel_electricity,sep_nov_we12,0.0171677092242944
canada,fuel_electricity,sep_nov_we18,0.0163716156815256
canada,fuel_electricity,sep_nov_we6,0.0156298333465628
cayman_islands,fuel_electricity,dec_feb_wd0,0.0457887732199526
cayman_islands,fuel_electricity,dec_feb_wd12,0.0499476529990401
cayman_islands,fuel_electricity,dec_feb_wd18,0.0476315021655483
cayman_islands,fuel_electricity,dec_feb_wd6,0.0454733641062718
cayman_islands,fuel_electricity,dec_feb_we0,0.0174608892854387
cayman_islands,fuel_electricity,dec_feb_we12,0.0190468181991762
cayman_islands,fuel_electricity,dec_feb_we18,0.0181635874325928
cayman_islands,fuel_electricity,dec_feb_we6,0.0173406125619907
cayman_islands,fuel_electricity,jun_aug_wd0,0.0458983230309471
cayman_islands,fuel_electricity,jun_aug_wd12,0.0500671529454434
cayman_islands,fuel_electricity,jun_aug_wd18,0.0477454607124294
cayman_islands,fuel_electricity,jun_aug_wd6,0.0455821592997834
cayman_islands,fuel_electricity,jun_aug_we0,0.0175026645282875
cayman_islands,fuel_electricity,jun_aug_we12,0.0190923877828762
cayman_islands,fuel_electricity,jun_aug_we18,0.0182070438833839
cayman_islands,fuel_electricity,jun_aug_we6,0.0173821000423293
cayman_islands,fuel_electricity,mar_may_wd0,0.0415038840147342
cayman_islands,fuel_electricity,mar_may_wd12,0.0452735780214575
cayman_islands,fuel_electricity,mar_may_wd18,0.0431741713592152
cayman_islands,fuel_electricity,mar_may_wd6,0.0412179907192639
cayman_islands,fuel_electricity,mar_may_we0,0.0158269084916469
cayman_islands,fuel_electricity,mar_may_we12,0.0172644270155696
cayman_islands,fuel_electricity,mar_may_we18,0.016463848517464
cayman_islands,fuel_electricity,mar_may_we6,0.0157178872004304
cayman_islands,fuel_electricity,sep_nov_wd0,0.0423436623042737
cayman_islands,fuel_electricity,sep_nov_wd12,0.0461896312732133
cayman_islands,fuel_electricity,sep_nov_wd18,0.0440477457881398
cayman_islands,fuel_electricity,sep_nov_wd6,0.0420519843216985
cayman_islands,fuel_electricity,sep_nov_we0,0.0161471458491216
cayman_islands,fuel_electricity,sep_nov_we12,0.0176137507314866
cayman_islands,fuel_electricity,sep_nov_we18,0.0167969735460114
cayman_islands,fuel_electricity,sep_nov_we6,0.0160359186507801
central_african_republic,fuel_electricity,dec_feb_wd0,0.0431047548358423
central_african_republic,fuel_electricity,dec_feb_wd12,0.0470198519363514
central_african_republic,fuel_electricity,dec_feb_wd18,0.0448394678199018
central_african_republic,fuel_electricity,dec_feb_wd6,0.0428078341812335
central_african_republic,fuel_electricity,dec_feb_we0,0.0164373775259096
central_african_republic,fuel_electricity,dec_feb_we12,0.0179303434257678
central_african_republic,fuel_electricity,dec_feb_we18,0.0170988853416175
central_african_republic,fuel_electricity,dec_feb_we6,0.0163241511100853
central_african_republic,fuel_electricity,jun_aug_wd0,0.0454596160949882
central_african_republic,fuel_electricity,jun_aug_wd12,0.0495885993554556
central_african_republic,fuel_electricity,jun_aug_wd18,0.0472890984013059
central_african_republic,fuel_electricity,jun_aug_wd6,0.0451464743309161
central_african_republic,fuel_electricity,jun_aug_we0,0.0173353699558661
central_african_republic,fuel_electricity,jun_aug_we12,0.0189098982627533
central_african_republic,fuel_electricity,jun_aug_we18,0.01803301668789
central_african_republic,fuel_electricity,jun_aug_we6,0.0172159578535405
central_african_republic,fuel_electricity,mar_may_wd0,0.0434832870091797
central_african_republic,fuel_electricity,mar_may_wd12,0.0474327652404928
central_african_republic,fuel_electricity,mar_may_wd18,0.0452332336879552
central_african_republic,fuel_electricity,mar_may_wd6,0.0431837588923287
central_african_republic,fuel_electricity,mar_may_we0,0.016581725319153
central_african_republic,fuel_electricity,mar_may_we12,0.0180878019681372
central_african_republic,fuel_electricity,mar_may_we18,0.0172490422849677
central_african_republic,fuel_electricity,mar_may_we6,0.0164675045851514
central_african_republic,fuel_electricity,sep_nov_wd0,0.0434869846298975
central_african_republic,fuel_electricity,sep_nov_wd12,0.0474367987068546
central_african_republic,fuel_electricity,sep_nov_wd18,0.0452370801161698
central_african_republic,fuel_electricity,sep_nov_wd6,0.0431874310425393
central_african_republic,fuel_electricity,sep_nov_we0,0.016583135353566
central_african_republic,fuel_electricity,sep_nov_we12,0.0180893400724503
central_african_republic,fuel_electricity,sep_nov_we18,0.0172505090649768
central_african_republic,fuel_electricity,sep_nov_we6,0.0164689049067534
chad,fuel_electricity,dec_feb_wd0,0.0431047548358423
chad,fuel_electricity,dec_feb_wd12,0.0470198519363514
chad,fuel_electricity,dec_feb_wd18,0.0448394678199018
chad,fuel_electricity,dec_feb_wd6,0.0428078341812335
chad,fuel_electricity,dec_feb_we0,0.0164373775259096
chad,fuel_electricity,dec_feb_we12,0.0179303434257678
chad,fuel_electricity,dec_feb_we18,0.0170988853416175
chad,fuel_electricity,dec_feb_we6,0.0163241511100853
chad,fuel_electricity,jun_aug_wd0,0.0454596160949882
chad,fuel_electricity,jun_aug_wd12,0.0495885993554556
chad,fuel_electricity,jun_aug_wd18,0.0472890984013059
chad,fuel_electricity,jun_aug_wd6,0.0451464743309161
chad,fuel_electricity,jun_aug_we0,0.0173353699558661
chad,fuel_electricity,jun_aug_we12,0.0189098982627533
chad,fuel_electricity,jun_aug_we18,0.01803301668789
chad,fuel_electricity,jun_aug_we6,0.0172159578535405
chad,fuel_electricity,mar_may_wd0,0.0434832870091797
chad,fuel_electricity,mar_may_wd12,0.0474327652404928
chad,fuel_electricity,mar_may_wd18,0.0452332336879552
chad,fuel_electricity,mar_may_wd6,0.0431837588923287
chad,fuel_electricity,mar_may_we0,0.016581725319153
chad,fuel_electricity,mar_may_we12,0.0180878019681372
chad,fuel_electricity,mar_may_we18,0.0172490422849677
chad,fuel_electricity,mar_may_we6,0.0164675045851514
chad,fuel_electricity,sep_nov_wd0,0.0434869846298975
chad,fuel_electricity,sep_nov_wd12,0.0474367987068546
chad,fuel_electricity,sep_nov_wd18,0.0452370801161698
chad,fuel_electricity,sep_nov_wd6,0.0431874310425393
chad,fuel_electricity,sep_nov_we0,0.016583135353566
chad,fuel_electricity,sep_nov_we12,0.0180893400724503
chad,fuel_electricity,sep_nov_we18,0.0172505090649768
chad,fuel_electricity,sep_nov_we6,0.0164689049067534
chile,fuel_electricity,dec_feb_wd0,0.0438299827399724
chile,fuel_electricity,dec_feb_wd12,0.0478109504776184
chile,fuel_electricity,dec_feb_wd18,0.0455938818838068
chile,fuel_electricity,dec_feb_wd6,0.0435280664614503
chile,fuel_electricity,dec_feb_we0,0.0167139327434931
chile,fuel_electricity,dec_feb_we12,0.0182320174622523
chile,fuel_electricity,dec_feb_we18,0.0173865702809354
chile,fuel_electricity,dec_feb_we6,0.0165988013184291
chile,fuel_electricity,jun_aug_wd0,0.0451142393712801
chile,fuel_electricity,jun_aug_wd12,0.0492118529275299
chile,fuel_electricity,jun_aug_wd18,0.04692982229482
chile,fuel_electricity,jun_aug_wd6,0.0448034766830961
chile,fuel_electricity,jun_aug_we0,0.0172036655158833
chile,fuel_electricity,jun_aug_we12,0.018766231437807
chile,fuel_electricity,jun_aug_we18,0.0178960119184432
chile,fuel_electricity,jun_aug_we6,0.0170851606398876
chile,fuel_electricity,mar_may_wd0,0.0437125732211364
chile,fuel_electricity,mar_may_wd12,0.047682876945763
chile,fuel_electricity,mar_may_wd18,0.045471747322048
chile,fuel_electricity,mar_may_wd6,0.0434114657005187
chile,fuel_electricity,mar_may_we0,0.0166691603142427
chile,fuel_electricity,mar_may_we12,0.0181831784652043
chile,fuel_electricity,mar_may_we18,0.0173399960246095
chile,fuel_electricity,mar_may_we6,0.016554337297359
chile,fuel_electricity,sep_nov_wd0,0.0428778472375188
chile,fuel_electricity,sep_nov_wd12,0.046772334888243
chile,fuel_electricity,sep_nov_wd18,0.0446034285246579
chile,fuel_electricity,sep_nov_wd6,0.0425824896019525
chile,fuel_electricity,sep_nov_we0,0.0163508495808756
chile,fuel_electricity,sep_nov_we12,0.0178359563638451
chile,fuel_electricity,sep_nov_we18,0.017008875155464
chile,fuel_electricity,sep_nov_we6,0.0162382191998549
china,fuel_electricity,dec_feb_wd0,0.0424156024110396
china,fuel_electricity,dec_feb_wd12,0.0462681055199942
china,fuel_electricity,dec_feb_wd18,0.0441225810612918
china,fuel_electricity,dec_feb_wd6,0.0421234288798022
china,fuel_electricity,dec_feb_we0,0.016174579172862
china,fuel_electricity,dec_feb_we12,0.0176436757554268
china,fuel_electricity,dec_feb_we18,0.0168255108997613
china,fuel_electricity,dec_feb_we6,0.0160631630041744
china,fuel_electricity,jun_aug_wd0,0.047897827534276
china,fuel_electricity,jun_aug_wd12,0.0522482674431512
china,fuel_electricity,jun_aug_wd18,0.0498254335176156
china,fuel_electricity,jun_aug_wd6,0.0475678905154952
china,fuel_electricity,jun_aug_we0,0.0182651467767342
