r,l,pp_hydropower,pp_solar,pp_biogas,pp_biomass,pp_coal,pp_gas,pp_geothermal,pp_nuclear,pp_ocean,pp_oil,pp_waste_incineration,pp_wind
switzerland,dec_feb_wd6,0.183424062,0.018195839,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
switzerland,dec_feb_we0,0.183424062,0.0,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
switzerland,dec_feb_we12,0.183424062,0.313878215,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
switzerland,dec_feb_we18,0.183424062,0.0,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
switzerland,dec_feb_we6,0.183424062,0.018195839,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
switzerland,jun_aug_wd0,0.367036579,0.0,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
switzerland,jun_aug_wd12,0.367036579,0.367111467,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
switzerland,jun_aug_wd18,0.367036579,0.192053684,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
switzerland,jun_aug_wd6,0.367036579,0.188168907,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
switzerland,jun_aug_we0,0.367036579,0.0,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
switzerland,jun_aug_we12,0.367036579,0.367111467,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
switzerland,jun_aug_we18,0.367036579,0.192053684,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
switzerland,jun_aug_we6,0.367036579,0.188168907,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
switzerland,mar_may_wd0,0.354640843,0.0,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
switzerland,mar_may_wd12,0.354640843,0.400313591,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
switzerland,mar_may_wd18,0.354640843,0.142704382,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
switzerland,mar_may_wd6,0.354640843,0.138468259,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
switzerland,mar_may_we0,0.354640843,0.0,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
switzerland,mar_may_we12,0.354640843,0.400313591,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
switzerland,mar_may_we18,0.354640843,0.142704382,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
switzerland,mar_may_we6,0.354640843,0.138468259,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
switzerland,sep_nov_wd0,0.265846749,0.0,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
switzerland,sep_nov_wd12,0.265846749,0.378281292,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
switzerland,sep_nov_wd18,0.265846749,0.021095701,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
switzerland,sep_nov_wd6,0.265846749,0.077045168,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
switzerland,sep_nov_we0,0.265846749,0.0,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
switzerland,sep_nov_we12,0.265846749,0.378281292,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
switzerland,sep_nov_we18,0.265846749,0.021095701,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
switzerland,sep_nov_we6,0.265846749,0.077045168,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
chile,dec_feb_wd0,0.121156241,0.0,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
chile,dec_feb_wd12,0.121156241,0.588393615,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
chile,dec_feb_wd18,0.121156241,0.245164006,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
chile,dec_feb_wd6,0.121156241,0.168112461,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
chile,dec_feb_we0,0.121156241,0.0,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
chile,dec_feb_we12,0.121156241,0.588393615,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
chile,dec_feb_we18,0.121156241,0.245164006,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
chile,dec_feb_we6,0.121156241,0.168112461,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
chile,jun_aug_wd0,0.579269068,0.0,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
chile,jun_aug_wd12,0.579269068,0.645054579,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
chile,jun_aug_wd18,0.579269068,0.023292317,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
chile,jun_aug_wd6,0.579269068,0.076056546,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
chile,jun_aug_we0,0.579269068,0.0,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
chile,jun_aug_we12,0.579269068,0.645054579,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
chile,jun_aug_we18,0.579269068,0.023292317,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
chile,jun_aug_we6,0.579269068,0.076056546,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
chile,mar_may_wd0,0.272577898,0.0,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
chile,mar_may_wd12,0.272577898,0.678564207,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
chile,mar_may_wd18,0.272577898,0.116665425,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
chile,mar_may_wd6,0.272577898,0.07047544,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
chile,mar_may_we0,0.272577898,0.0,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
chile,mar_may_we12,0.272577898,0.678564207,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
chile,mar_may_we18,0.272577898,0.116665425,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
chile,mar_may_we6,0.272577898,0.07047544,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
chile,sep_nov_wd0,0.391936929,0.0,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
chile,sep_nov_wd12,0.391936929,0.669500768,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
chile,sep_nov_wd18,0.391936929,0.200033766,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
chile,sep_nov_wd6,0.391936929,0.097975722,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
chile,sep_nov_we0,0.391936929,0.0,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
chile,sep_nov_we12,0.391936929,0.669500768,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
chile,sep_nov_we18,0.391936929,0.200033766,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
chile,sep_nov_we6,0.391936929,0.097975722,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
china,dec_feb_wd0,0.148581576,0.0,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
china,dec_feb_wd12,0.148581576,0.51845548,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
china,dec_feb_wd18,0.148581576,0.0,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
china,dec_feb_wd6,0.148581576,0.082952877,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
china,dec_feb_we0,0.148581576,0.0,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
china,dec_feb_we12,0.148581576,0.51845548,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
china,dec_feb_we18,0.148581576,0.0,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
china,dec_feb_we6,0.148581576,0.082952877,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
china,jun_aug_wd0,0.505638334,0.0,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
china,jun_aug_wd12,0.505638334,0.38827823,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
china,jun_aug_wd18,0.505638334,0.097069558,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
china,jun_aug_wd6,0.505638334,0.175649676,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
china,jun_aug_we0,0.505638334,0.0,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
china,jun_aug_we12,0.505638334,0.38827823,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
china,jun_aug_we18,0.505638334,0.097069558,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
china,jun_aug_we6,0.505638334,0.175649676,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
china,mar_may_wd0,0.221957573,0.0,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
china,mar_may_wd12,0.221957573,0.457782777,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
china,mar_may_wd18,0.221957573,0.038148565,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
china,mar_may_wd6,0.221957573,0.207092209,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
china,mar_may_we0,0.221957573,0.0,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
china,mar_may_we12,0.221957573,0.457782777,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
china,mar_may_we18,0.221957573,0.038148565,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
china,mar_may_we6,0.221957573,0.207092209,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
china,sep_nov_wd0,0.353962841,0.0,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
china,sep_nov_wd12,0.353962841,0.473991229,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
china,sep_nov_wd18,0.353962841,0.0,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
china,sep_nov_wd6,0.353962841,0.147737526,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
china,sep_nov_we0,0.353962841,0.0,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
china,sep_nov_we12,0.353962841,0.473991229,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
china,sep_nov_we18,0.353962841,0.0,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
china,sep_nov_we6,0.353962841,0.147737526,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
cameroon,dec_feb_wd0,0.304770526,0.0,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
cameroon,dec_feb_wd12,0.304770526,0.600968219,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
cameroon,dec_feb_wd18,0.304770526,0.050080685,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
cameroon,dec_feb_wd6,0.304770526,0.171705205,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
cameroon,dec_feb_we0,0.304770526,0.0,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
cameroon,dec_feb_we12,0.304770526,0.600968219,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
cameroon,dec_feb_we18,0.304770526,0.050080685,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
cameroon,dec_feb_we6,0.304770526,0.171705205,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
cameroon,jun_aug_wd0,0.46853036,0.0,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
cameroon,jun_aug_wd12,0.46853036,0.434846616,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
cameroon,jun_aug_wd18,0.46853036,0.036237218,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
cameroon,jun_aug_wd6,0.46853036,0.12424189,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
cameroon,jun_aug_we0,0.46853036,0.0,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
cameroon,jun_aug_we12,0.46853036,0.434846616,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
cameroon,jun_aug_we18,0.46853036,0.036237218,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
cameroon,jun_aug_we6,0.46853036,0.12424189,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
cameroon,mar_may_wd0,0.204440887,0.0,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
cameroon,mar_may_wd12,0.204440887,0.515323327,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
cameroon,mar_may_wd18,0.204440887,0.042943611,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
cameroon,mar_may_wd6,0.204440887,0.147235236,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
cameroon,mar_may_we0,0.204440887,0.0,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
cameroon,mar_may_we12,0.204440887,0.515323327,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
cameroon,mar_may_we18,0.204440887,0.042943611,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
cameroon,mar_may_we6,0.204440887,0.147235236,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
cameroon,sep_nov_wd0,0.64611677,0.0,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
cameroon,sep_nov_wd12,0.64611677,0.488860111,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
cameroon,sep_nov_wd18,0.64611677,0.0,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
cameroon,sep_nov_wd6,0.64611677,0.241255639,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
cameroon,sep_nov_we0,0.64611677,0.0,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
cameroon,sep_nov_we12,0.64611677,0.488860111,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
cameroon,sep_nov_we18,0.64611677,0.0,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
cameroon,sep_nov_we6,0.64611677,0.241255639,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
colombia,dec_feb_wd0,0.34867008,0.0,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
colombia,dec_feb_wd12,0.34867008,0.529786607,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
colombia,dec_feb_wd18,0.34867008,0.044148884,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
colombia,dec_feb_wd6,0.34867008,0.151367602,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
colombia,dec_feb_we0,0.34867008,0.0,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
colombia,dec_feb_we12,0.34867008,0.529786607,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
colombia,dec_feb_we18,0.34867008,0.044148884,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
colombia,dec_feb_we6,0.34867008,0.151367602,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
colombia,jun_aug_wd0,0.501164314,0.0,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
colombia,jun_aug_wd12,0.501164314,0.418425059,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
colombia,jun_aug_wd18,0.501164314,0.034868755,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
colombia,jun_aug_wd6,0.501164314,0.189287527,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
colombia,jun_aug_we0,0.501164314,0.0,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
colombia,jun_aug_we12,0.501164314,0.418425059,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
colombia,jun_aug_we18,0.501164314,0.034868755,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
colombia,jun_aug_we6,0.501164314,0.189287527,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
colombia,mar_may_wd0,0.47208474,0.0,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
colombia,mar_may_wd12,0.47208474,0.424376593,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
colombia,mar_may_wd18,0.47208474,0.035364716,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
colombia,mar_may_wd6,0.47208474,0.191979887,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
colombia,mar_may_we0,0.47208474,0.0,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
colombia,mar_may_we12,0.47208474,0.424376593,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
colombia,mar_may_we18,0.47208474,0.035364716,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
colombia,mar_may_we6,0.47208474,0.191979887,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
colombia,sep_nov_wd0,0.53133014,0.0,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
colombia,sep_nov_wd12,0.53133014,0.455893344,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
colombia,sep_nov_wd18,0.53133014,0.0,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
colombia,sep_nov_wd6,0.53133014,0.224986326,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
colombia,sep_nov_we0,0.53133014,0.0,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
colombia,sep_nov_we12,0.53133014,0.455893344,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
colombia,sep_nov_we18,0.53133014,0.0,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
colombia,sep_nov_we6,0.53133014,0.224986326,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
costa_rica,dec_feb_wd0,0.608014124,0.0,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
costa_rica,dec_feb_wd12,0.608014124,0.489390813,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
costa_rica,dec_feb_wd18,0.608014124,0.0,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
costa_rica,dec_feb_wd6,0.608014124,0.241517544,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
costa_rica,dec_feb_we0,0.608014124,0.0,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
costa_rica,dec_feb_we12,0.608014124,0.489390813,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
costa_rica,dec_feb_we18,0.608014124,0.0,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
costa_rica,dec_feb_we6,0.608014124,0.241517544,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
costa_rica,jun_aug_wd0,0.730001751,0.0,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
costa_rica,jun_aug_wd12,0.730001751,0.40300123,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
costa_rica,jun_aug_wd18,0.730001751,0.033583436,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
costa_rica,jun_aug_wd6,0.730001751,0.18231008,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
costa_rica,jun_aug_we0,0.730001751,0.0,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
costa_rica,jun_aug_we12,0.730001751,0.40300123,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
costa_rica,jun_aug_we18,0.730001751,0.033583436,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
costa_rica,jun_aug_we6,0.730001751,0.18231008,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
costa_rica,mar_may_wd0,0.488755624,0.0,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
costa_rica,mar_may_wd12,0.488755624,0.49757138,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
costa_rica,mar_may_wd18,0.488755624,0.0,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
costa_rica,mar_may_wd6,0.488755624,0.245554707,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
costa_rica,mar_may_we0,0.488755624,0.0,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
costa_rica,mar_may_we12,0.488755624,0.49757138,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
costa_rica,mar_may_we18,0.488755624,0.0,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
costa_rica,mar_may_we6,0.488755624,0.245554707,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
costa_rica,sep_nov_wd0,0.852479437,0.0,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
costa_rica,sep_nov_wd12,0.852479437,0.425967949,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
costa_rica,sep_nov_wd18,0.852479437,0.0,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
costa_rica,sep_nov_wd6,0.852479437,0.210217949,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
costa_rica,sep_nov_we0,0.852479437,0.0,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
costa_rica,sep_nov_we12,0.852479437,0.425967949,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
costa_rica,sep_nov_we18,0.852479437,0.0,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
costa_rica,sep_nov_we6,0.852479437,0.210217949,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
germany,dec_feb_wd0,0.227343505,0.0,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
germany,dec_feb_wd12,0.227343505,0.227361911,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
germany,dec_feb_wd18,0.227343505,0.0,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
germany,dec_feb_wd6,0.227343505,0.016535412,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
germany,dec_feb_we0,0.227343505,0.0,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
germany,dec_feb_we12,0.227343505,0.227361911,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
germany,dec_feb_we18,0.227343505,0.0,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
germany,dec_feb_we6,0.227343505,0.016535412,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
germany,jun_aug_wd0,0.2072371,0.0,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
germany,jun_aug_wd12,0.2072371,0.342441851,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
germany,jun_aug_wd18,0.2072371,0.17914782,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
germany,jun_aug_wd6,0.2072371,0.175524097,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
germany,jun_aug_we0,0.2072371,0.0,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
germany,jun_aug_we12,0.2072371,0.342441851,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
germany,jun_aug_we18,0.2072371,0.17914782,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
germany,jun_aug_we6,0.2072371,0.175524097,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
germany,mar_may_wd0,0.234130765,0.0,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
germany,mar_may_wd12,0.234130765,0.372030526,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
germany,mar_may_wd18,0.234130765,0.132621993,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
germany,mar_may_wd6,0.234130765,0.128685162,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
germany,mar_may_we0,0.234130765,0.0,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
germany,mar_may_we12,0.234130765,0.372030526,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
germany,mar_may_we18,0.234130765,0.132621993,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
germany,mar_may_we6,0.234130765,0.128685162,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
germany,sep_nov_wd0,0.193084158,0.0,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
germany,sep_nov_wd12,0.193084158,0.312563468,0.7,0.7,0.8,0.8,0.67,0.9,0.4,0.8,0.7,0.26
