croplands_to_croplands,croplands_to_forests_mangroves,croplands_to_forests_primary,croplands_to_forests_secondary,croplands_to_grasslands,croplands_to_other,croplands_to_settlements,croplands_to_wetlands,forests_mangroves_to_croplands,forests_mangroves_to_forests_mangroves,forests_mangroves_to_forests_primary,forests_mangroves_to_forests_secondary,forests_mangroves_to_grasslands,forests_mangroves_to_other,forests_mangroves_to_settlements,forests_mangroves_to_wetlands,forests_primary_to_croplands,forests_primary_to_forests_mangroves,forests_primary_to_forests_primary,forests_primary_to_forests_secondary,forests_primary_to_grasslands,forests_primary_to_other,forests_primary_to_settlements,forests_primary_to_wetlands,forests_secondary_to_croplands,forests_secondary_to_forests_mangroves,forests_secondary_to_forests_primary,forests_secondary_to_forests_secondary,forests_secondary_to_grasslands,forests_secondary_to_other,forests_secondary_to_settlements,forests_secondary_to_wetlands,grasslands_to_croplands,grasslands_to_forests_mangroves,grasslands_to_forests_primary,grasslands_to_forests_secondary,grasslands_to_grasslands,grasslands_to_other,grasslands_to_settlements,grasslands_to_wetlands,other_to_croplands,other_to_forests_mangroves,other_to_forests_primary,other_to_forests_secondary,other_to_grasslands,other_to_other,other_to_settlements,other_to_wetlands,settlements_to_croplands,settlements_to_forests_mangroves,settlements_to_forests_primary,settlements_to_forests_secondary,settlements_to_grasslands,settlements_to_other,settlements_to_settlements,settlements_to_wetlands,wetlands_to_croplands,wetlands_to_forests_mangroves,wetlands_to_forests_primary,wetlands_to_forests_secondary,wetlands_to_grasslands,wetlands_to_other,wetlands_to_settlements,wetlands_to_wetlands,country,optimization_bound
0.9783471506603274,0.003813148497861651,0.0,0.00018645308596250775,0.0010785714285714676,0.014097569153602826,0.001732071829143495,0.0007450353445306555,0.003920324560129377,0.9918185722127283,0.0,0.0,0.003189674655714047,0.001071428571428546,0.0,0.0,0.0007319098874567691,0.0,0.9949809225620907,0.0,0.001133761826012608,0.001991345507927064,0.0005708003012852525,0.0005912599152275123,0.0008928571428571239,0.0,0.0,0.9958941237066979,0.0005357142857142739,0.002677304864730963,0.0,0.0,0.0023157668926604897,0.000966191204337581,0.0,0.0003013941877053811,0.9855984927142201,0.008605848131748592,0.00210704446117919,0.00010526240814883504,0.00017857142857142434,0.0009369010306329668,0.0,0.0003331281567904556,0.00591942884792187,0.9920962562503692,0.0005357142857142742,3.8721506160196585e-21,0.0042866629531105455,0.0016071428571428229,0.0,0.0,0.0010049102123004864,0.0,0.9931012839774463,0.0,0.009914908097657407,0.00439602665179441,0.0,0.0,0.001733246790218524,0.0,0.0,0.9839558184603299,ecuador,max_diagonal
0.9932546215223338,0.001284530260353636,0.0,1.918577414140158e-05,8.823529411764719e-05,0.0017149158556585477,0.002454233025350686,0.0011842782680443814,0.007560989991545465,0.9918507747143372,0.0,0.0,0.0,0.00014823529411764393,0.0004399999999999904,0.0,0.0011039231828420502,0.0,0.9923088891425863,0.0,0.002647058823529412,0.003403103118332264,0.0005370257327097496,0.0,0.0017647058823529035,0.0,0.0,0.9976470588235297,0.0,0.00015882352941176157,0.00042941176470587305,0.0,0.006104496729452802,0.014703514705955836,0.0,0.0006855905453425393,0.9703203011247294,0.004400998948982076,0.0037850979455373588,0.0,0.0077604349027543375,0.0004411764705882259,0.0,0.00014705882352940747,0.0,0.9916513298031283,0.0,0.0,0.006992995876890575,0.0004411764705882259,0.0,0.00014705882352940863,0.0,0.0,0.9924187688289919,0.0,0.00878909287500009,0.0004411764705882259,0.0,0.00014705882352940863,0.0,0.0,0.0,0.9906226718308825,el_salvador,max_diagonal
0.9975000000000002,0.0007500000000000001,0.0,0.0007161082474226763,0.00010000000000000002,0.0009338917525771782,0.0,0.0,0.002499999999999947,0.9975,0.0,0.0,0.0,0.0,0.0,0.0,0.005838718872536634,0.0,0.986172501004562,0.0,0.0030000000000000005,0.004203159354564705,0.0007856207683367135,0.0,0.0024999999999999467,0.0,0.0,0.9975,0.0,0.0,0.0,0.0,0.0,0.0009583887680609476,0.0,1.0842021724855044e-19,0.9948455599999999,0.004196051231939169,0.0,0.0,0.0024999999999999467,0.0,0.0,0.0,0.0,0.9975,0.0,0.0,0.0024999999999999467,0.0,0.0,0.0,0.0,0.0,0.9975,0.0,0.003081810750531471,0.0,0.0,0.0,0.0,0.0,0.0,0.9969181892494685,guatemala,max_diagonal
0.9938827972204819,0.0,0.0,0.0,0.006117202779518061,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.041032895169338e-05,0.0,0.9996181333924665,0.0,0.0003214562785814325,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.5137582051613264e-05,8.452445076590799e-22,0.0,0.0,0.9999448624179484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,guyana,max_diagonal
0.991220984540087,0.0002715443730257481,0.0,0.00020389008609997361,0.00040249039399053413,0.0008066711451333064,0.0025522644668522897,0.004542154994811146,0.017050351637125927,0.9823940928073185,0.0,0.0,0.0005555555555555437,0.0,0.0,0.0,0.0038103759010540746,0.0,0.9936508218967557,0.0,0.0014398786858329212,0.001098923516357222,0.0,0.0,0.0016666666666666312,0.0,0.0,0.997777777777778,0.0005555555555555437,0.0,0.0,0.0,0.00037958918467655416,0.00016281444344134831,0.0,7.206618746275518e-05,0.9976520408163267,0.0010832095384894294,0.00013573399448095976,0.0005145458351223728,0.01876166081291012,0.00027777777777777187,0.0,0.0,0.00027777777777777187,0.9806827836315344,0.0,0.0,0.01386618221119203,0.0004166666666666578,0.0,0.0,0.00013888888888888593,0.0,0.9855782622332525,0.0,0.016587328873055734,0.0006756124039646815,0.0,0.0010522309090547884,0.0002232887281932252,0.0011050088809887299,0.003023086074667459,0.9773334441300755,haiti,max_diagonal
0.9962699865576218,0.00023977290266457825,0.0,0.0,0.002523919987325984,0.0009663205523875305,0.0,0.0,0.011978400674535813,0.9774742506615569,0.0,0.0,0.010408459775018345,0.00013888888888888593,0.0,0.0,0.0005296977923962904,0.0,0.99682491680958,0.0,0.0017503769058465168,0.0004951896540859497,0.0001783349859165752,0.0002214838521745376,0.0024999999999999467,0.0,0.0,0.9975000000000003,0.0,0.0,0.0,0.0,0.0011383806019610724,0.0008188848226835795,0.0,0.0,0.9971529802397152,0.0006934247432806676,0.0001499818676467819,4.63477247129147e-05,0.005713285453180067,0.004440115282136051,0.0,0.0,0.00883934879811497,0.979257844451953,0.001550623154922918,0.00019878285969312945,0.008839535765561691,0.0,0.0,0.0,0.004445258151308407,0.00013888888888888593,0.9865763171942411,0.0,0.010268714305168104,0.0,0.0,0.0,0.0025580362569428477,0.0,0.0,0.9871732494378891,honduras,max_diagonal
0.9881422924901188,0.0,0.0,0.0,6.815485949237827e-05,0.0075,0.0,0.004289552650388915,0.0,0.9743088380138343,0.0,0.0,0.018191161986165723,0.0075,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00362844702466928,0.9929850024189647,0.0,0.0033865505563660954,0.0,0.0,0.0,0.0,0.0,0.0,0.9987581066803429,0.0012418933196570647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002693193475384291,0.9997306806524616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,jamaica,max_diagonal
0.9992972461550848,1.963556331423868e-05,0.0,1.5522810031298634e-05,1.5419764230904945e-18,0.0006675954715696763,0.0,0.0,0.015235062411481398,0.9847649375885186,0.0,0.0,0.0,0.0,0.0,0.0,0.0009723337619111229,0.0,0.9977530458744958,0.0,0.00027456352487880103,0.0008960503888495274,9.644852778480252e-05,7.557922079986947e-06,0.00027777777777777187,0.0,0.0,0.9997222222222223,0.0,0.0,0.0,0.0,0.00010998332231344925,2.613380635216594e-05,0.0,2.5936490401268504e-05,0.9991761744220516,0.00053294736487306,8.263845471582233e-05,4.618613929261136e-05,0.0010814006566503148,3.8069391648606807e-19,0.0,0.0,0.0,0.9989185993433496,0.0,0.0,0.00027777777777777187,0.0,0.0,0.0,0.0,0.0,0.9997222222222223,0.0,0.009385185215914168,0.0,0.0,0.0,0.0,0.0,0.0,0.9906148147840858,mexico,max_diagonal
0.9915027665243064,0.001872125191954516,0.0,0.0004586068563092633,0.0027833463399051,0.0026659294406755295,0.0,0.0007172256468492708,0.0012483333333333064,0.9973148489574477,0.0,0.0,0.0005052929185086263,0.0009315247907103019,0.0,0.0,0.0010153759085130486,0.0,0.9804486116448664,0.0,0.0060547934414340865,0.010110915226166068,0.001060307322043324,0.0013099964569769785,0.0012333333333333066,0.0,0.0,0.9983333333333334,0.00016666666666666666,3.3333333333333335e-05,0.00023333333333332444,0.0,0.0,0.0013258147691601753,0.0,0.0007459616261259672,0.9945948902713805,0.003317329757430074,1.6003575903251336e-05,0.0,0.0,0.0008926034799615636,0.0,0.0007052669157932178,6.879627091185131e-05,0.9983333333333334,0.0,0.0,0.0,0.0008333333333333156,0.0,0.000816666666666649,0.0,1.6666666666666667e-05,0.9983333333333334,0.0,0.0,0.000833333333333315,0.0,0.000816666666666649,0.0,1.6666666666667274e-05,0.0,0.9983333333333334,nicaragua,max_diagonal
0.9970926109116591,0.001293561650401584,0.0,0.0010198440642313835,0.00022281698705590042,0.00037116638665217504,0.0,1.3552527156068802e-20,0.0073496103023990445,0.9918267533054512,0.0,0.0,0.0008236363921499865,0.0,0.0,0.0,0.0005222297582975645,0.0,0.996842198021247,0.0,0.0007760658980767441,0.001377321277657042,0.0003986264576364439,8.355858708507573e-05,0.0020312499999999567,0.0,0.0,0.9975000000000004,0.00031249999999999334,0.00015624999999999667,0.0,0.0,0.0001906398933583368,0.001736613322525351,0.0,0.0007736920378367797,0.9972990547462798,0.0,0.0,0.0,0.0020019677248916553,0.0020124014778093143,0.0,0.0001446778118509471,0.004305825972242946,0.9915351270132055,0.0,0.0,0.003990892605262113,0.0010937499999999767,0.0,0.00031249999999999334,0.0,0.0,0.9946028573947382,0.0,0.009747654704584592,0.005344668375522463,0.0,0.00031249999999999334,0.0,0.0,0.0,0.9845951769198932,panama,max_diagonal
0.9949208560468403,0.0,0.0,0.0013152957026363887,0.0016774155424365109,0.002086432708086985,0.0,0.0,0.0024999999999999467,0.9975000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.004736100731958213,0.0,0.9813823311704335,0.0,0.010487936717226611,0.0021818055260614745,6.563598699035181e-05,0.0011461898673298205,0.0023199999999999497,0.0,0.0,0.9975000000000004,0.0001666666666666631,1.3333333333333333e-05,0.0,0.0,0.0018043604633710684,0.0,0.0,2.8972869962225288e-05,0.9973302271326732,0.0008364395339938198,0.0,0.0,0.0018588945605383458,0.0,0.0,0.0006411054394616008,0.0,0.9975000000000004,0.0,0.0,0.0019999999999999575,0.0,0.0,0.0004999999999999894,0.0,0.0,0.9975000000000004,0.0,0.0019999999999999575,0.0,0.0,0.0004999999999999894,0.0,0.0,0.0,0.9975000000000004,paraguay,max_diagonal
0.9988888672217778,2.5891882667255533e-05,0.0,0.0006905040534496349,0.0,0.00039473684210528554,4.3672605992675226e-17,0.0,0.005373571968154515,0.994496691139414,0.0,0.0,0.00012973689243151254,0.0,0.0,0.0,0.00048273729117767963,0.0,0.9977166455822597,0.0,0.0006421297748302778,0.0009254682791633271,0.00012788585661450757,0.00010513321595478442,0.0009210526315789275,0.0,0.0023301511691985535,0.9967487961992226,0.0,0.0,0.0,0.0,0.0003576554214664996,9.130123557772668e-20,0.0,5.589342028963618e-05,0.9989473684210527,0.0006390827371912116,0.0,0.0,8.950288350431234e-05,0.000591286874385991,0.0,0.0006398588866230819,0.0010020672690102604,0.9974337061217441,0.00019868569874678847,4.489226598556949e-05,0.000526315789473673,0.0003947368421052553,0.0,0.0009456712026093782,0.0,0.0,0.9981332761658117,0.0,0.0015729687144023278,0.00019499658689319495,0.0,0.0011168471107750745,0.0,0.0,0.0,0.9971151875879295,peru,max_diagonal
0.9802298943482012,0.014409103895726683,0.0,1.1894431436612198e-18,1.3750329226081748e-15,0.004178994286624036,0.0,0.0011820074694467277,0.0029663403847966993,0.9893629897762598,0.0,0.0,1.5306383611560066e-19,0.000952136916017086,0.0,0.006718532922926436,9.354914310676148e-05,0.0,0.9995543417176028,0.0,7.698096726433229e-06,0.00019755331625722944,2.5858479454153e-05,0.0001209992468525815,1.4081872922635257e-17,0.0,0.0,1.0,0.0,5.7671496458915495e-18,0.0,0.0,0.011064967573102743,0.01045601588981906,0.0,3.4056590756590492e-18,0.9754624252851928,0.003016591251885364,0.0,0.0,0.00252470411979472,0.01327116093661107,0.0,9.940355159843401e-05,0.0,0.9835918774341091,1.838994801387623e-18,0.0005128539578866223,0.0025960902803792174,6.122553444624025e-19,0.0,0.0,0.0,0.0,0.9974039097196209,0.0,0.001282251245904247,0.004064497914878174,0.0,6.016636710994927e-19,0.0,0.0,0.0,0.9946532508392176,suriname,max_diagonal
0.9913792802236201,0.00086477238169764,0.0,0.000416666666666657,4.818676322157797e-20,0.00013888888888888593,0.007061502950238026,0.00013888888888888588,0.00016698399947475757,0.9917369624992562,0.0,0.0,0.0,0.00038248538386095925,0.007502989815872658,0.00021057830153526757,2.4093381610788986e-20,0.0,0.9972329197598617,0.0,6.285458967805433e-06,0.00029805484131805734,0.0023435385927486237,0.00011920134710382741,0.00030460672342944603,0.0,8.066115282852714e-05,0.9973660820096474,4.998598478264177e-05,0.00034797407995901724,0.0017814686121818174,6.92214371712709e-05,0.0015277777777777451,0.00027777777777777187,0.0,0.0,0.9975000000000003,0.0,0.0006944444444444298,0.0,0.0,0.0007369040645532174,0.0,0.0007006651858653952,0.0,0.9914009169460667,0.0071615138035147395,0.0,0.00033874440054998807,0.00021584247526781487,0.0,0.0009761877240187333,9.779637054917512e-05,0.0005806214019354743,0.9972634969241994,0.0005273107034795758,0.003941888588210084,0.004462899541925256,0.0,0.0013520543639718569,0.00010502844555701783,0.0,0.017402158734667425,0.9727359703256684,trinidad_and_tobago,max_diagonal
0.981023773498029,0.0,0.0,0.0035537364011280397,0.0028888726613998986,0.010436509288521419,0.0005928943437625506,0.001504213807159159,0.002352941176470538,0.9976470588235297,0.0,0.0,0.0,0.0,0.0,0.0,0.0008823529411764518,0.0,0.9976470588235297,0.0,0.0010294117647058597,0.00044117647058822577,0.0,0.0,0.0,0.0,0.009871048358582143,0.9893136280628444,0.0007848407972256605,3.048278134783126e-05,0.0,0.0,0.002172225480922591,0.0,0.0,0.002079099325805525,0.9928036219152373,0.0011797217334277796,0.00039685087312272307,0.001368480671484083,0.01968487801118324,0.0,0.0,0.002637768272219062,0.007521224939198127,0.9701561287773997,0.0,0.0,0.02313235681732938,0.0,0.0,0.0007352941176470432,0.00029411764705881673,0.0,0.9758382314179649,0.0,0.02302105284227191,0.0,0.0,0.0035550693008009446,0.001290769829063567,0.0,0.0,0.9721331080278638,uruguay,max_diagonal
0.990745421798242,0.0002368421052631576,0.0,0.004218608009224649,0.0008216718266254473,0.002631072839592104,0.00047424837889420933,0.0008721350421583909,0.0007894736842105069,0.9971499736773316,0.0,0.0,0.00026315789473683657,2.6315789473693715e-06,0.0017947631647736199,0.0,0.0004852841711884181,0.0,0.9957961466665874,0.0,0.0019322837672163789,0.0011020204596162964,0.00038020021743468844,0.0003040647179566555,0.0007821911578795296,0.0,0.0,0.9984210526315791,0.00013886147369940015,0.00015263157894736612,0.0005052631578947258,0.0,1.7101117056015777e-05,0.0002666401276864238,0.0,0.0005570701176467345,0.9942713489001194,0.003579872012227297,0.00022191810552984483,0.0010860496197342,6.392539728142634e-05,0.0008255834828596221,0.0,0.0007477726971743452,0.0006042818704551813,0.9962185111190787,0.0015397674503567574,1.5798279416093217e-07,0.0007894736842105088,0.0005263157894736739,0.0,0.0002631578947368365,0.0,0.0,0.9984210526315791,0.0,0.0,0.0025697510917867318,0.0,0.0002578947368421006,0.0,0.0005473684210526206,0.000378947368421045,0.9962460383818975,venezuela,max_diagonal
