r,l,pp_hydropower,pp_solar,pp_biogas,pp_biomass,pp_coal,pp_gas,pp_geothermal,pp_nuclear,pp_ocean,pp_oil,pp_waste_incineration,pp_wind
lesotho,dec_feb_wd18,0.036078590244282005,0.12322381787187882,0.5,0.37,0.36,0.36,0.67,0.8,0.25,0.36,0.5,0.26
lesotho,dec_feb_wd6,0.036078590244282005,0.22297643233959033,0.5,0.37,0.36,0.36,0.67,0.8,0.25,0.36,0.5,0.26
lesotho,dec_feb_we0,0.036078590244282005,0.0,0.5,0.37,0.36,0.36,0.67,0.8,0.25,0.36,0.5,0.26
lesotho,dec_feb_we12,0.036078590244282005,0.4928952714875153,0.5,0.37,0.36,0.36,0.67,0.8,0.25,0.36,0.5,0.26
lesotho,dec_feb_we18,0.036078590244282005,0.12322381787187882,0.5,0.37,0.36,0.36,0.67,0.8,0.25,0.36,0.5,0.26
lesotho,dec_feb_we6,0.036078590244282005,0.22297643233959033,0.5,0.37,0.36,0.36,0.67,0.8,0.25,0.36,0.5,0.26
lesotho,jun_aug_wd0,0.0068969453711590495,0.0,0.5,0.37,0.36,0.36,0.67,0.8,0.25,0.36,0.5,0.26
lesotho,jun_aug_wd12,0.0068969453711590495,0.7357291666666668,0.5,0.37,0.36,0.36,0.67,0.8,0.25,0.36,0.5,0.26
lesotho,jun_aug_wd18,0.0068969453711590495,0.0,0.5,0.37,0.36,0.36,0.67,0.8,0.25,0.36,0.5,0.26
lesotho,jun_aug_wd6,0.0068969453711590495,0.11771666666666673,0.5,0.37,0.36,0.36,0.67,0.8,0.25,0.36,0.5,0.26
lesotho,jun_aug_we0,0.0068969453711590495,0.0,0.5,0.37,0.36,0.36,0.67,0.8,0.25,0.36,0.5,0.26
lesotho,jun_aug_we12,0.0068969453711590495,0.7357291666666668,0.5,0.37,0.36,0.36,0.67,0.8,0.25,0.36,0.5,0.26
lesotho,jun_aug_we18,0.0068969453711590495,0.0,0.5,0.37,0.36,0.36,0.67,0.8,0.25,0.36,0.5,0.26
lesotho,jun_aug_we6,0.0068969453711590495,0.11771666666666673,0.5,0.37,0.36,0.36,0.67,0.8,0.25,0.36,0.5,0.26
lesotho,mar_may_wd0,0.022072756690132568,0.0,0.5,0.37,0.36,0.36,0.67,0.8,0.25,0.36,0.5,0.26
lesotho,mar_may_wd12,0.022072756690132568,0.6314901868991246,0.5,0.37,0.36,0.36,0.67,0.8,0.25,0.36,0.5,0.26
lesotho,mar_may_wd18,0.022072756690132568,0.0,0.5,0.37,0.36,0.36,0.67,0.8,0.25,0.36,0.5,0.26
lesotho,mar_may_wd6,0.022072756690132568,0.19682811020232466,0.5,0.37,0.36,0.36,0.67,0.8,0.25,0.36,0.5,0.26
lesotho,mar_may_we0,0.022072756690132568,0.0,0.5,0.37,0.36,0.36,0.67,0.8,0.25,0.36,0.5,0.26
lesotho,mar_may_we12,0.022072756690132568,0.6314901868991246,0.5,0.37,0.36,0.36,0.67,0.8,0.25,0.36,0.5,0.26
lesotho,mar_may_we18,0.022072756690132568,0.0,0.5,0.37,0.36,0.36,0.67,0.8,0.25,0.36,0.5,0.26
lesotho,mar_may_we6,0.022072756690132568,0.19682811020232466,0.5,0.37,0.36,0.36,0.67,0.8,0.25,0.36,0.5,0.26
lesotho,sep_nov_wd0,0.015231586005560807,0.0,0.5,0.37,0.36,0.36,0.67,0.8,0.25,0.36,0.5,0.26
lesotho,sep_nov_wd12,0.015231586005560807,0.5877559928443649,0.5,0.37,0.36,0.36,0.67,0.8,0.25,0.36,0.5,0.26
lesotho,sep_nov_wd18,0.015231586005560807,0.04897966607036374,0.5,0.37,0.36,0.36,0.67,0.8,0.25,0.36,0.5,0.26
lesotho,sep_nov_wd6,0.015231586005560807,0.2658896158105461,0.5,0.37,0.36,0.36,0.67,0.8,0.25,0.36,0.5,0.26
lesotho,sep_nov_we0,0.015231586005560807,0.0,0.5,0.37,0.36,0.36,0.67,0.8,0.25,0.36,0.5,0.26
lesotho,sep_nov_we12,0.015231586005560807,0.5877559928443649,0.5,0.37,0.36,0.36,0.67,0.8,0.25,0.36,0.5,0.26
lesotho,sep_nov_we18,0.015231586005560807,0.04897966607036374,0.5,0.37,0.36,0.36,0.67,0.8,0.25,0.36,0.5,0.26
lesotho,sep_nov_we6,0.015231586005560807,0.2658896158105461,0.5,0.37,0.36,0.36,0.67,0.8,0.25,0.36,0.5,0.26
lithuania,dec_feb_wd0,0.06061799632842803,0.0,0.5,0.37,0.36,0.36,0.67,0.8,0.25,0.36,0.5,0.26
lithuania,dec_feb_wd12,0.06061799632842803,0.17093817002363176,0.5,0.37,0.36,0.36,0.67,0.8,0.25,0.36,0.5,0.26
lithuania,dec_feb_wd18,0.06061799632842803,0.0,0.5,0.37,0.36,0.36,0.67,0.8,0.25,0.36,0.5,0.26
lithuania,dec_feb_wd6,0.06061799632842803,0.012431866910809589,0.5,0.37,0.36,0.36,0.67,0.8,0.25,0.36,0.5,0.26
lithuania,dec_feb_we0,0.06061799632842803,0.0,0.5,0.37,0.36,0.36,0.67,0.8,0.25,0.36,0.5,0.26
lithuania,dec_feb_we12,0.06061799632842803,0.17093817002363176,0.5,0.37,0.36,0.36,0.67,0.8,0.25,0.36,0.5,0.26
lithuania,dec_feb_we18,0.06061799632842803,0.0,0.5,0.37,0.36,0.36,0.67,0.8,0.25,0.36,0.5,0.26
lithuania,dec_feb_we6,0.06061799632842803,0.012431866910809589,0.5,0.37,0.36,0.36,0.67,0.8,0.25,0.36,0.5,0.26
lithuania,jun_aug_wd0,0.05174171861176419,0.0,0.5,0.37,0.36,0.36,0.67,0.8,0.25,0.36,0.5,0.26
lithuania,jun_aug_wd12,0.05174171861176419,0.35473972794304603,0.5,0.37,0.36,0.36,0.67,0.8,0.25,0.36,0.5,0.26
lithuania,jun_aug_wd18,0.05174171861176419,0.18558143174798242,0.5,0.37,0.36,0.36,0.67,0.8,0.25,0.36,0.5,0.26
lithuania,jun_aug_wd6,0.05174171861176419,0.18182757219302956,0.5,0.37,0.36,0.36,0.67,0.8,0.25,0.36,0.5,0.26
lithuania,jun_aug_we0,0.05174171861176419,0.0,0.5,0.37,0.36,0.36,0.67,0.8,0.25,0.36,0.5,0.26
lithuania,jun_aug_we12,0.05174171861176419,0.35473972794304603,0.5,0.37,0.36,0.36,0.67,0.8,0.25,0.36,0.5,0.26
lithuania,jun_aug_we18,0.05174171861176419,0.18558143174798242,0.5,0.37,0.36,0.36,0.67,0.8,0.25,0.36,0.5,0.26
lithuania,jun_aug_we6,0.05174171861176419,0.18182757219302956,0.5,0.37,0.36,0.36,0.67,0.8,0.25,0.36,0.5,0.26
lithuania,mar_may_wd0,0.08605425677517908,0.0,0.5,0.37,0.36,0.36,0.67,0.8,0.25,0.36,0.5,0.26
lithuania,mar_may_wd12,0.08605425677517908,0.38854927029492253,0.5,0.37,0.36,0.36,0.67,0.8,0.25,0.36,0.5,0.26
lithuania,mar_may_wd18,0.08605425677517908,0.13851061950328256,0.5,0.37,0.36,0.36,0.67,0.8,0.25,0.36,0.5,0.26
lithuania,mar_may_wd6,0.08605425677517908,0.13439898701338923,0.5,0.37,0.36,0.36,0.67,0.8,0.25,0.36,0.5,0.26
lithuania,mar_may_we0,0.08605425677517908,0.0,0.5,0.37,0.36,0.36,0.67,0.8,0.25,0.36,0.5,0.26
lithuania,mar_may_we12,0.08605425677517908,0.38854927029492253,0.5,0.37,0.36,0.36,0.67,0.8,0.25,0.36,0.5,0.26
lithuania,mar_may_we18,0.08605425677517908,0.13851061950328256,0.5,0.37,0.36,0.36,0.67,0.8,0.25,0.36,0.5,0.26
lithuania,mar_may_we6,0.08605425677517908,0.13439898701338923,0.5,0.37,0.36,0.36,0.67,0.8,0.25,0.36,0.5,0.26
lithuania,sep_nov_wd0,0.03280116945745945,0.0,0.5,0.37,0.36,0.36,0.67,0.8,0.25,0.36,0.5,0.26
lithuania,sep_nov_wd12,0.03280116945745945,0.2695806357970962,0.5,0.37,0.36,0.36,0.67,0.8,0.25,0.36,0.5,0.26
lithuania,sep_nov_wd18,0.03280116945745945,0.015033765972751117,0.5,0.37,0.36,0.36,0.67,0.8,0.25,0.36,0.5,0.26
lithuania,sep_nov_wd6,0.03280116945745945,0.05490592790048234,0.5,0.37,0.36,0.36,0.67,0.8,0.25,0.36,0.5,0.26
lithuania,sep_nov_we0,0.03280116945745945,0.0,0.5,0.37,0.36,0.36,0.67,0.8,0.25,0.36,0.5,0.26
lithuania,sep_nov_we12,0.03280116945745945,0.2695806357970962,0.5,0.37,0.36,0.36,0.67,0.8,0.25,0.36,0.5,0.26
lithuania,sep_nov_we18,0.03280116945745945,0.015033765972751117,0.5,0.37,0.36,0.36,0.67,0.8,0.25,0.36,0.5,0.26
lithuania,sep_nov_we6,0.03280116945745945,0.05490592790048234,0.5,0.37,0.36,0.36,0.67,0.8,0.25,0.36,0.5,0.26
luxembourg,dec_feb_wd0,0.0205754974902818,0.0,0.5,0.37,0.36,0.36,0.67,0.8,0.25,0.36,0.5,0.26
luxembourg,dec_feb_wd12,0.0205754974902818,0.22222156111258679,0.5,0.37,0.36,0.36,0.67,0.8,0.25,0.36,0.5,0.26
luxembourg,dec_feb_wd18,0.0205754974902818,0.0,0.5,0.37,0.36,0.36,0.67,0.8,0.25,0.36,0.5,0.26
luxembourg,dec_feb_wd6,0.0205754974902818,0.012882409339860106,0.5,0.37,0.36,0.36,0.67,0.8,0.25,0.36,0.5,0.26
luxembourg,dec_feb_we0,0.0205754974902818,0.0,0.5,0.37,0.36,0.36,0.67,0.8,0.25,0.36,0.5,0.26
luxembourg,dec_feb_we12,0.0205754974902818,0.22222156111258679,0.5,0.37,0.36,0.36,0.67,0.8,0.25,0.36,0.5,0.26
luxembourg,dec_feb_we18,0.0205754974902818,0.0,0.5,0.37,0.36,0.36,0.67,0.8,0.25,0.36,0.5,0.26
luxembourg,dec_feb_we6,0.0205754974902818,0.012882409339860106,0.5,0.37,0.36,0.36,0.67,0.8,0.25,0.36,0.5,0.26
luxembourg,jun_aug_wd0,0.013657129004510146,0.0,0.5,0.37,0.36,0.36,0.67,0.8,0.25,0.36,0.5,0.26
luxembourg,jun_aug_wd12,0.013657129004510146,0.346449720315281,0.5,0.37,0.36,0.36,0.67,0.8,0.25,0.36,0.5,0.26
luxembourg,jun_aug_wd18,0.013657129004510146,0.18124452960938311,0.5,0.37,0.36,0.36,0.67,0.8,0.25,0.36,0.5,0.26
luxembourg,jun_aug_wd6,0.013657129004510146,0.1775783950028722,0.5,0.37,0.36,0.36,0.67,0.8,0.25,0.36,0.5,0.26
luxembourg,jun_aug_we0,0.013657129004510146,0.0,0.5,0.37,0.36,0.36,0.67,0.8,0.25,0.36,0.5,0.26
luxembourg,jun_aug_we12,0.013657129004510146,0.346449720315281,0.5,0.37,0.36,0.36,0.67,0.8,0.25,0.36,0.5,0.26
luxembourg,jun_aug_we18,0.013657129004510146,0.18124452960938311,0.5,0.37,0.36,0.36,0.67,0.8,0.25,0.36,0.5,0.26
luxembourg,jun_aug_we6,0.013657129004510146,0.1775783950028722,0.5,0.37,0.36,0.36,0.67,0.8,0.25,0.36,0.5,0.26
luxembourg,mar_may_wd0,0.018332416482895124,0.0,0.5,0.37,0.36,0.36,0.67,0.8,0.25,0.36,0.5,0.26
luxembourg,mar_may_wd12,0.018332416482895124,0.36971088476740654,0.5,0.37,0.36,0.36,0.67,0.8,0.25,0.36,0.5,0.26
luxembourg,mar_may_wd18,0.018332416482895124,0.13179508392171438,0.5,0.37,0.36,0.36,0.67,0.8,0.25,0.36,0.5,0.26
luxembourg,mar_may_wd6,0.018332416482895124,0.12788279942682118,0.5,0.37,0.36,0.36,0.67,0.8,0.25,0.36,0.5,0.26
luxembourg,mar_may_we0,0.018332416482895124,0.0,0.5,0.37,0.36,0.36,0.67,0.8,0.25,0.36,0.5,0.26
luxembourg,mar_may_we12,0.018332416482895124,0.36971088476740654,0.5,0.37,0.36,0.36,0.67,0.8,0.25,0.36,0.5,0.26
luxembourg,mar_may_we18,0.018332416482895124,0.13179508392171438,0.5,0.37,0.36,0.36,0.67,0.8,0.25,0.36,0.5,0.26
luxembourg,mar_may_we6,0.018332416482895124,0.12788279942682118,0.5,0.37,0.36,0.36,0.67,0.8,0.25,0.36,0.5,0.26
luxembourg,sep_nov_wd0,0.014400842851929344,0.0,0.5,0.37,0.36,0.36,0.67,0.8,0.25,0.36,0.5,0.26
luxembourg,sep_nov_wd12,0.014400842851929344,0.31565017140978685,0.5,0.37,0.36,0.36,0.67,0.8,0.25,0.36,0.5,0.26
luxembourg,sep_nov_wd18,0.014400842851929344,0.017862804076265615,0.5,0.37,0.36,0.36,0.67,0.8,0.25,0.36,0.5,0.26
luxembourg,sep_nov_wd6,0.014400842851929344,0.05591834319526628,0.5,0.37,0.36,0.36,0.67,0.8,0.25,0.36,0.5,0.26
luxembourg,sep_nov_we0,0.014400842851929344,0.0,0.5,0.37,0.36,0.36,0.67,0.8,0.25,0.36,0.5,0.26
luxembourg,sep_nov_we12,0.014400842851929344,0.31565017140978685,0.5,0.37,0.36,0.36,0.67,0.8,0.25,0.36,0.5,0.26
luxembourg,sep_nov_we18,0.014400842851929344,0.017862804076265615,0.5,0.37,0.36,0.36,0.67,0.8,0.25,0.36,0.5,0.26
luxembourg,sep_nov_we6,0.014400842851929344,0.05591834319526628,0.5,0.37,0.36,0.36,0.67,0.8,0.25,0.36,0.5,0.26
latvia,dec_feb_wd0,0.1878540277771877,0.0,0.5,0.37,0.36,0.36,0.67,0.8,0.25,0.36,0.5,0.26
latvia,dec_feb_wd12,0.1878540277771877,0.16770924300045387,0.5,0.37,0.36,0.36,0.67,0.8,0.25,0.36,0.5,0.26
latvia,dec_feb_wd18,0.1878540277771877,0.0,0.5,0.37,0.36,0.36,0.67,0.8,0.25,0.36,0.5,0.26
latvia,dec_feb_wd6,0.1878540277771877,0.012197035854578469,0.5,0.37,0.36,0.36,0.67,0.8,0.25,0.36,0.5,0.26
latvia,dec_feb_we0,0.1878540277771877,0.0,0.5,0.37,0.36,0.36,0.67,0.8,0.25,0.36,0.5,0.26
latvia,dec_feb_we12,0.1878540277771877,0.16770924300045387,0.5,0.37,0.36,0.36,0.67,0.8,0.25,0.36,0.5,0.26
latvia,dec_feb_we18,0.1878540277771877,0.0,0.5,0.37,0.36,0.36,0.67,0.8,0.25,0.36,0.5,0.26
latvia,dec_feb_we6,0.1878540277771877,0.012197035854578469,0.5,0.37,0.36,0.36,0.67,0.8,0.25,0.36,0.5,0.26
latvia,jun_aug_wd0,0.175508201236277,0.0,0.5,0.37,0.36,0.36,0.67,0.8,0.25,0.36,0.5,0.26
latvia,jun_aug_wd12,0.175508201236277,0.3061953244483286,0.5,0.37,0.36,0.36,0.67,0.8,0.25,0.36,0.5,0.26
latvia,jun_aug_wd18,0.175508201236277,0.21121807103148593,0.5,0.37,0.36,0.36,0.67,0.8,0.25,0.36,0.5,0.26
latvia,jun_aug_wd6,0.175508201236277,0.20797790886801154,0.5,0.37,0.36,0.36,0.67,0.8,0.25,0.36,0.5,0.26
latvia,jun_aug_we0,0.175508201236277,0.0,0.5,0.37,0.36,0.36,0.67,0.8,0.25,0.36,0.5,0.26
latvia,jun_aug_we12,0.175508201236277,0.3061953244483286,0.5,0.37,0.36,0.36,0.67,0.8,0.25,0.36,0.5,0.26
latvia,jun_aug_we18,0.175508201236277,0.21121807103148593,0.5,0.37,0.36,0.36,0.67,0.8,0.25,0.36,0.5,0.26
latvia,jun_aug_we6,0.175508201236277,0.20797790886801154,0.5,0.37,0.36,0.36,0.67,0.8,0.25,0.36,0.5,0.26
latvia,mar_may_wd0,0.30056213049283703,0.0,0.5,0.37,0.36,0.36,0.67,0.8,0.25,0.36,0.5,0.26
latvia,mar_may_wd12,0.30056213049283703,0.39328826391000304,0.5,0.37,0.36,0.36,0.67,0.8,0.25,0.36,0.5,0.26
latvia,mar_may_wd18,0.30056213049283703,0.14019998296791772,0.5,0.37,0.36,0.36,0.67,0.8,0.25,0.36,0.5,0.26
latvia,mar_may_wd6,0.30056213049283703,0.13603820239744152,0.5,0.37,0.36,0.36,0.67,0.8,0.25,0.36,0.5,0.26
latvia,mar_may_we0,0.30056213049283703,0.0,0.5,0.37,0.36,0.36,0.67,0.8,0.25,0.36,0.5,0.26
latvia,mar_may_we12,0.30056213049283703,0.39328826391000304,0.5,0.37,0.36,0.36,0.67,0.8,0.25,0.36,0.5,0.26
latvia,mar_may_we18,0.30056213049283703,0.14019998296791772,0.5,0.37,0.36,0.36,0.67,0.8,0.25,0.36,0.5,0.26
latvia,mar_may_we6,0.30056213049283703,0.13603820239744152,0.5,0.37,0.36,0.36,0.67,0.8,0.25,0.36,0.5,0.26
latvia,sep_nov_wd0,0.141443000448794,0.0,0.5,0.37,0.36,0.36,0.67,0.8,0.25,0.36,0.5,0.26
latvia,sep_nov_wd12,0.141443000448794,0.2540325463315563,0.5,0.37,0.36,0.36,0.67,0.8,0.25,0.36,0.5,0.26
latvia,sep_nov_wd18,0.141443000448794,0.014166692053820765,0.5,0.37,0.36,0.36,0.67,0.8,0.25,0.36,0.5,0.26
latvia,sep_nov_wd6,0.141443000448794,0.05173922315308453,0.5,0.37,0.36,0.36,0.67,0.8,0.25,0.36,0.5,0.26
latvia,sep_nov_we0,0.141443000448794,0.0,0.5,0.37,0.36,0.36,0.67,0.8,0.25,0.36,0.5,0.26
latvia,sep_nov_we12,0.141443000448794,0.2540325463315563,0.5,0.37,0.36,0.36,0.67,0.8,0.25,0.36,0.5,0.26
latvia,sep_nov_we18,0.141443000448794,0.014166692053820765,0.5,0.37,0.36,0.36,0.67,0.8,0.25,0.36,0.5,0.26
latvia,sep_nov_we6,0.141443000448794,0.05173922315308453,0.5,0.37,0.36,0.36,0.67,0.8,0.25,0.36,0.5,0.26
morocco,dec_feb_wd0,0.14200819937803738,0.0,0.5,0.37,0.36,0.36,0.67,0.8,0.25,0.36,0.5,0.26
morocco,dec_feb_wd12,0.14200819937803738,0.6726834213651356,0.5,0.37,0.36,0.36,0.67,0.8,0.25,0.36,0.5,0.26
morocco,dec_feb_wd18,0.14200819937803738,0.0483306270482282,0.5,0.37,0.36,0.36,0.67,0.8,0.25,0.36,0.5,0.26
morocco,dec_feb_wd6,0.14200819937803738,0.05128964503077283,0.5,0.37,0.36,0.36,0.67,0.8,0.25,0.36,0.5,0.26
morocco,dec_feb_we0,0.14200819937803738,0.0,0.5,0.37,0.36,0.36,0.67,0.8,0.25,0.36,0.5,0.26
morocco,dec_feb_we12,0.14200819937803738,0.6726834213651356,0.5,0.37,0.36,0.36,0.67,0.8,0.25,0.36,0.5,0.26
morocco,dec_feb_we18,0.14200819937803738,0.0483306270482282,0.5,0.37,0.36,0.36,0.67,0.8,0.25,0.36,0.5,0.26
morocco,dec_feb_we6,0.14200819937803738,0.05128964503077283,0.5,0.37,0.36,0.36,0.67,0.8,0.25,0.36,0.5,0.26
morocco,jun_aug_wd0,0.00941698520207499,0.0,0.5,0.37,0.36,0.36,0.67,0.8,0.25,0.36,0.5,0.26
morocco,jun_aug_wd12,0.00941698520207499,0.5082327759197325,0.5,0.37,0.36,0.36,0.67,0.8,0.25,0.36,0.5,0.26
morocco,jun_aug_wd18,0.00941698520207499,0.20941072711507494,0.5,0.37,0.36,0.36,0.67,0.8,0.25,0.36,0.5,0.26
morocco,jun_aug_wd6,0.00941698520207499,0.14756229406664192,0.5,0.37,0.36,0.36,0.67,0.8,0.25,0.36,0.5,0.26
morocco,jun_aug_we0,0.00941698520207499,0.0,0.5,0.37,0.36,0.36,0.67,0.8,0.25,0.36,0.5,0.26
morocco,jun_aug_we12,0.00941698520207499,0.5082327759197325,0.5,0.37,0.36,0.36,0.67,0.8,0.25,0.36,0.5,0.26
morocco,jun_aug_we18,0.00941698520207499,0.20941072711507494,0.5,0.37,0.36,0.36,0.67,0.8,0.25,0.36,0.5,0.26
morocco,jun_aug_we6,0.00941698520207499,0.14756229406664192,0.5,0.37,0.36,0.36,0.67,0.8,0.25,0.36,0.5,0.26
morocco,mar_may_wd0,0.054618201846799816,0.0,0.5,0.37,0.36,0.36,0.67,0.8,0.25,0.36,0.5,0.26
morocco,mar_may_wd12,0.054618201846799816,0.5839157229524773,0.5,0.37,0.36,0.36,0.67,0.8,0.25,0.36,0.5,0.26
morocco,mar_may_wd18,0.054618201846799816,0.13786899014155712,0.5,0.37,0.36,0.36,0.67,0.8,0.25,0.36,0.5,0.26
morocco,mar_may_wd6,0.054618201846799816,0.17494300429727003,0.5,0.37,0.36,0.36,0.67,0.8,0.25,0.36,0.5,0.26
morocco,mar_may_we0,0.054618201846799816,0.0,0.5,0.37,0.36,0.36,0.67,0.8,0.25,0.36,0.5,0.26
morocco,mar_may_we12,0.054618201846799816,0.5839157229524773,0.5,0.37,0.36,0.36,0.67,0.8,0.25,0.36,0.5,0.26
morocco,mar_may_we18,0.054618201846799816,0.13786899014155712,0.5,0.37,0.36,0.36,0.67,0.8,0.25,0.36,0.5,0.26
morocco,mar_may_we6,0.054618201846799816,0.17494300429727003,0.5,0.37,0.36,0.36,0.67,0.8,0.25,0.36,0.5,0.26
morocco,sep_nov_wd0,0.034383805757983645,0.0,0.5,0.37,0.36,0.36,0.67,0.8,0.25,0.36,0.5,0.26
morocco,sep_nov_wd12,0.034383805757983645,0.6499155584468703,0.5,0.37,0.36,0.36,0.67,0.8,0.25,0.36,0.5,0.26
morocco,sep_nov_wd18,0.034383805757983645,0.0540309846689797,0.5,0.37,0.36,0.36,0.67,0.8,0.25,0.36,0.5,0.26
morocco,sep_nov_wd6,0.034383805757983645,0.09791737629806938,0.5,0.37,0.36,0.36,0.67,0.8,0.25,0.36,0.5,0.26
morocco,sep_nov_we0,0.034383805757983645,0.0,0.5,0.37,0.36,0.36,0.67,0.8,0.25,0.36,0.5,0.26
morocco,sep_nov_we12,0.034383805757983645,0.6499155584468703,0.5,0.37,0.36,0.36,0.67,0.8,0.25,0.36,0.5,0.26
morocco,sep_nov_we18,0.034383805757983645,0.0540309846689797,0.5,0.37,0.36,0.36,0.67,0.8,0.25,0.36,0.5,0.26
morocco,sep_nov_we6,0.034383805757983645,0.09791737629806938,0.5,0.37,0.36,0.36,0.67,0.8,0.25,0.36,0.5,0.26
madagascar,dec_feb_wd0,0.9834176484656867,0.0,0.5,0.37,0.36,0.36,0.67,0.8,0.25,0.36,0.5,0.26
madagascar,dec_feb_wd12,0.9834176484656867,0.49211961605359783,0.5,0.37,0.36,0.36,0.67,0.8,0.25,0.36,0.5,0.26
madagascar,dec_feb_wd18,0.9834176484656867,0.041009968004466484,0.5,0.37,0.36,0.36,0.67,0.8,0.25,0.36,0.5,0.26
madagascar,dec_feb_wd6,0.9834176484656867,0.22262554059567527,0.5,0.37,0.36,0.36,0.67,0.8,0.25,0.36,0.5,0.26
madagascar,dec_feb_we0,0.9834176484656867,0.0,0.5,0.37,0.36,0.36,0.67,0.8,0.25,0.36,0.5,0.26
madagascar,dec_feb_we12,0.9834176484656867,0.49211961605359783,0.5,0.37,0.36,0.36,0.67,0.8,0.25,0.36,0.5,0.26
madagascar,dec_feb_we18,0.9834176484656867,0.041009968004466484,0.5,0.37,0.36,0.36,0.67,0.8,0.25,0.36,0.5,0.26
madagascar,dec_feb_we6,0.9834176484656867,0.22262554059567527,0.5,0.37,0.36,0.36,0.67,0.8,0.25,0.36,0.5,0.26
madagascar,jun_aug_wd0,0.7730690765148431,0.0,0.5,0.37,0.36,0.36,0.67,0.8,0.25,0.36,0.5,0.26
madagascar,jun_aug_wd12,0.7730690765148431,0.5872736081216816,0.5,0.37,0.36,0.36,0.67,0.8,0.25,0.36,0.5,0.26
madagascar,jun_aug_wd18,0.7730690765148431,0.0,0.5,0.37,0.36,0.36,0.67,0.8,0.25,0.36,0.5,0.26
madagascar,jun_aug_wd6,0.7730690765148431,0.1830463194145502,0.5,0.37,0.36,0.36,0.67,0.8,0.25,0.36,0.5,0.26
madagascar,jun_aug_we0,0.7730690765148431,0.0,0.5,0.37,0.36,0.36,0.67,0.8,0.25,0.36,0.5,0.26
madagascar,jun_aug_we12,0.7730690765148431,0.5872736081216816,0.5,0.37,0.36,0.36,0.67,0.8,0.25,0.36,0.5,0.26
madagascar,jun_aug_we18,0.7730690765148431,0.0,0.5,0.37,0.36,0.36,0.67,0.8,0.25,0.36,0.5,0.26
madagascar,jun_aug_we6,0.7730690765148431,0.1830463194145502,0.5,0.37,0.36,0.36,0.67,0.8,0.25,0.36,0.5,0.26
madagascar,mar_may_wd0,0.9429638608587764,0.0,0.5,0.37,0.36,0.36,0.67,0.8,0.25,0.36,0.5,0.26
madagascar,mar_may_wd12,0.9429638608587764,0.6026198826947913,0.5,0.37,0.36,0.36,0.67,0.8,0.25,0.36,0.5,0.26
madagascar,mar_may_wd18,0.9429638608587764,0.0,0.5,0.37,0.36,0.36,0.67,0.8,0.25,0.36,0.5,0.26
madagascar,mar_may_wd6,0.9429638608587764,0.18782957382694798,0.5,0.37,0.36,0.36,0.67,0.8,0.25,0.36,0.5,0.26
madagascar,mar_may_we0,0.9429638608587764,0.0,0.5,0.37,0.36,0.36,0.67,0.8,0.25,0.36,0.5,0.26
madagascar,mar_may_we12,0.9429638608587764,0.6026198826947913,0.5,0.37,0.36,0.36,0.67,0.8,0.25,0.36,0.5,0.26
madagascar,mar_may_we18,0.9429638608587764,0.0,0.5,0.37,0.36,0.36,0.67,0.8,0.25,0.36,0.5,0.26
madagascar,mar_may_we6,0.9429638608587764,0.18782957382694798,0.5,0.37,0.36,0.36,0.67,0.8,0.25,0.36,0.5,0.26
madagascar,sep_nov_wd0,0.694222388864173,0.0,0.5,0.37,0.36,0.36,0.67,0.8,0.25,0.36,0.5,0.26
madagascar,sep_nov_wd12,0.694222388864173,0.572713099219621,0.5,0.37,0.36,0.36,0.67,0.8,0.25,0.36,0.5,0.26
madagascar,sep_nov_wd18,0.694222388864173,0.0,0.5,0.37,0.36,0.36,0.67,0.8,0.25,0.36,0.5,0.26
madagascar,sep_nov_wd6,0.694222388864173,0.28263763338111175,0.5,0.37,0.36,0.36,0.67,0.8,0.25,0.36,0.5,0.26
madagascar,sep_nov_we0,0.694222388864173,0.0,0.5,0.37,0.36,0.36,0.67,0.8,0.25,0.36,0.5,0.26
madagascar,sep_nov_we12,0.694222388864173,0.572713099219621,0.5,0.37,0.36,0.36,0.67,0.8,0.25,0.36,0.5,0.26
madagascar,sep_nov_we18,0.694222388864173,0.0,0.5,0.37,0.36,0.36,0.67,0.8,0.25,0.36,0.5,0.26
madagascar,sep_nov_we6,0.694222388864173,0.28263763338111175,0.5,0.37,0.36,0.36,0.67,0.8,0.25,0.36,0.5,0.26
mexico,dec_feb_wd0,0.2048837069308266,0.0,0.5,0.37,0.36,0.36,0.67,0.8,0.25,0.36,0.5,0.26
mexico,dec_feb_wd12,0.2048837069308266,0.6502360933600286,0.5,0.37,0.36,0.36,0.67,0.8,0.25,0.36,0.5,0.26
mexico,dec_feb_wd18,0.2048837069308266,0.05550795918927072,0.5,0.37,0.36,0.36,0.67,0.8,0.25,0.36,0.5,0.26
mexico,dec_feb_wd6,0.2048837069308266,0.09515650146732128,0.5,0.37,0.36,0.36,0.67,0.8,0.25,0.36,0.5,0.26
mexico,dec_feb_we0,0.2048837069308266,0.0,0.5,0.37,0.36,0.36,0.67,0.8,0.25,0.36,0.5,0.26
mexico,dec_feb_we12,0.2048837069308266,0.6502360933600286,0.5,0.37,0.36,0.36,0.67,0.8,0.25,0.36,0.5,0.26
mexico,dec_feb_we18,0.2048837069308266,0.05550795918927072,0.5,0.37,0.36,0.36,0.67,0.8,0.25,0.36,0.5,0.26
